injury_impact_diff,injury_impact_abs,rest_advantage,fatigue_mismatch,home_rest_days,away_rest_days,home_back_to_back,away_back_to_back,home_3in4,away_3in4,altitude_game,home_composite_elo,off_elo_diff,def_elo_diff,ewma_foul_synergy_home,ewma_foul_synergy_away,total_foul_environment,ewma_efg_diff,ewma_tov_diff,ewma_orb_diff,ewma_pace_diff,ewma_vol_3p_diff,home_ewma_3p_pct,away_ewma_3p_pct,away_ewma_tov_pct,home_orb,away_orb,away_ewma_fta_rate,ewma_chaos_home,ewma_net_chaos,home_won,game_date,home_team,away_team
7.679633960582043,15.155788264043254,0,0,1,1,0,0,0,0,0,1143.8820950770653,158.09690833382592,66.80766635778309,22.038220709192316,28.272280681979993,50.31050139117231,0.05179323248663481,0.022542904030021738,-0.037161175693512266,2.3557473187630222,3.6426369226133275,0.3570043133541297,0.3584340561897244,0.1672298823631866,0.18282480765305453,0.2199859833465668,0.28272280681979994,11.099080284325126,11.331282111272602,0,2021-01-02,IND,NYK
1.9920321620339898,10.249655038919691,0,0,1,1,0,0,0,0,0,985.5323096750321,-394.88260784294675,-69.81565731574142,29.215279132956358,24.371044752357808,53.586323885314165,-0.004596586647725331,0.03983460730534223,0.029721609842891322,0.6295115543163661,-9.607197170665017,0.33661431521542845,0.33862187100832014,0.16277967740723193,0.22831280060882153,0.1985911907659302,0.24371044752357807,12.012184340559337,15.560214372378173,0,2021-01-02,ORL,OKC
-2.091765067021893,2.091765067021893,1,0,1,0,0,1,0,1,0,1007.6706157881154,135.2109231767813,116.42984710010546,27.61695502467974,24.877424612493314,52.494379637173054,0.00577518691274459,0.0048726788573587865,-0.04697037432329057,3.0195066643929493,-1.9620135626600756,0.37398444963564076,0.37125913045977593,0.15920622027818268,0.20383188941990335,0.2508022637431939,0.24877424612493315,14.802849690089015,14.641276085701467,1,2021-01-02,PHI,CHA
8.538309577773557,21.37357491449718,-1,0,0,1,1,0,1,0,0,988.5430956058909,12.371618590015714,138.47516852590456,29.27794771792912,25.890721726709852,55.16866944463897,0.025435956073643018,0.02885743235422117,-0.010566119022442727,3.9225013254049514,10.162668278268463,0.39290001194920915,0.38541014645812144,0.16330159463762364,0.23631462224136915,0.24688074126381188,0.25890721726709853,14.512142864729377,14.587710775685274,0,2021-01-02,ATL,CLE
0.0,0.0,0,0,1,1,0,0,0,0,0,1039.3206305278552,-39.12190447558419,57.411634219050256,27.70137309987437,24.32107983819945,52.02245293807382,0.006408413802282076,0.00502428603696245,0.02490212993969096,-2.378017623396815,-10.309882860337776,0.2981758441372884,0.3663054325531072,0.1658504238675191,0.2215355498462516,0.19663341990656064,0.2432107983819945,13.716210693536086,13.739983394258154,1,2021-01-02,NOP,TOR
0.7707575209595268,10.074444718723292,0,0,1,1,0,0,0,0,0,935.7345428057888,221.69168272584875,299.4453228551936,24.689016653805126,23.972841682259237,48.66185833606436,-0.049845147035963155,0.0087363884030012,0.02021206211952753,-0.7422267160809639,4.33541286419165,0.33255718922967953,0.35679004814621745,0.15535186253207878,0.2552616946541632,0.23504963253463568,0.23972841682259236,7.098967512028923,9.710793873872598,0,2021-01-03,DET,BOS
12.609844087231368,12.609844087231368,0,0,1,1,0,0,0,1,0,1095.448413870964,-109.63037084327675,-184.2707632213694,26.94935932180591,29.43881951168924,56.38817883349515,0.0012200251535167128,0.008303254952765543,-0.0010773993075887667,-1.8116063858780507,6.926503191793358,0.36028831414801465,0.3852043765978265,0.14907816594589243,0.21350598343545912,0.2145833827430479,0.2943881951168924,16.300035671578662,13.24209294789917,0,2021-01-03,BKN,WAS
-5.752696659066691,24.247303340933307,0,0,1,1,0,0,0,0,0,1007.8233942190643,350.3584710999378,45.18712691087694,24.574113564615843,24.652852539481383,49.22696610409723,-0.040070935083229675,-0.001324354540233913,0.005047017854022839,1.7607247649124673,1.8490248551196018,0.3296675795492395,0.39879609656972537,0.15072567849819762,0.22728741956470486,0.22224040171068202,0.24652852539481382,18.005882927532323,15.913368539455554,0,2021-01-03,MEM,LAL
11.27407489307165,18.72592510692835,0,0,1,1,0,0,0,0,0,1158.2914837066228,-166.03728165435678,-140.70828201539302,23.031928006531377,26.58301523993323,49.614943246464605,-0.0521237944509545,-0.00038193780286419066,0.03607900725366009,5.667271453876907,4.186321721163754,0.33217985953323836,0.38449980869468736,0.14588885946376673,0.2633028402637792,0.22722383301011911,0.2658301523993323,13.087021483736834,12.4037171779664,0,2021-01-03,MIN,DEN
10.743414831950288,10.743414831950288,0,0,1,1,0,0,0,1,0,1050.2751004960428,123.85496109724522,-63.82264829379915,26.31413222077651,22.344632918424676,48.658765139201186,-0.0020836367693167768,0.016102749656880133,-0.06420063926941347,4.372949187016701,-11.858075405381722,0.3973572295644735,0.3564992213568368,0.14775270228174656,0.1855170768795476,0.24971771614896107,0.22344632918424676,8.494420459770545,9.080777746141823,0,2021-01-03,SAS,UTA
6.91834749146582,6.91834749146582,0,0,1,1,0,0,1,0,0,928.3311569634054,267.4652412920939,-88.57053222979107,26.76741208504221,30.889961974685896,57.657374059728106,0.010147136880850116,-0.04259616628488262,0.02499920528875388,6.997308360419808,-5.49705161853171,0.3454525743014863,0.33520465727094995,0.12082973041160654,0.21073542563021774,0.18573622034146386,0.308899619746859,10.02468452056433,14.009515423793609,1,2021-01-03,CHI,DAL
0.0,0.0,0,0,1,1,0,0,1,0,0,1082.0035886463543,-190.63535217206777,166.34664816136956,21.6029476238429,27.077786936699034,48.680734560541936,0.019457880764723212,-0.00175700815290733,-0.014374110598044193,-0.8930473325822419,1.3921233122092218,0.40091320223496435,0.39607700990352646,0.1339937135972688,0.19931969213518783,0.21369380273323202,0.27077786936699033,12.206532289160414,15.245492220956734,0,2021-01-03,PHX,LAC
1.8313467966480697,1.8313467966480697,0,0,1,1,0,0,0,0,0,1003.7085711434361,108.09420538267341,149.15392821081036,33.218479704397126,27.84446019500415,61.06293989940127,-0.0405100952359273,-0.026950732707601316,-0.01731763428395028,2.245349163749097,-3.2957945185352457,0.3074837381585671,0.38954457410039733,0.110316008872863,0.17576353065641964,0.19308116494036992,0.2784446019500415,16.65911749731881,14.887479451699999,1,2021-01-03,GSW,POR
-0.8136722636170379,8.814947579024155,0,0,1,1,0,0,0,0,0,987.5083673500482,-402.33861698185433,-196.25001506191597,25.885464110138983,24.576703280513772,50.46216739065275,-0.026838202060310068,0.0505866136414924,-0.025207221118991374,3.8828574061245718,1.1582768421760683,0.323143117154367,0.35831330111662657,0.16135417491646709,0.23667599439899534,0.2618832155179867,0.24576703280513773,12.004420008348681,13.381717386820306,1,2021-01-04,ORL,CLE
-2.091765067021893,2.091765067021893,0,0,1,1,0,0,0,1,0,1025.689744151749,135.2109231767813,116.42984710010546,28.168348902919778,25.490229816746158,53.65857871966594,0.04430916493898418,-0.013330920236222232,-0.07453234024980954,3.056249292332666,-1.816214298457524,0.38948118272484766,0.3712094532432296,0.1515873607744114,0.19471946783890343,0.26925180808871296,0.25490229816746157,14.368804394828476,14.414822291491905,1,2021-01-04,PHI,CHA
4.359824821093179,11.83597912455439,0,0,1,1,0,0,1,0,0,986.7832424677847,184.5402131636181,197.27113883025186,27.991952677965603,25.96244112191227,53.95439379987788,0.022091122485502046,0.017532995880189528,0.03489787339453096,3.283158847201861,9.663140259845733,0.38400787231745714,0.37454742138342617,0.16764965381087896,0.25033917385268695,0.215441300458156,0.2596244112191227,14.511442118839225,13.074320383320963,0,2021-01-04,ATL,NYK
6.435489831943716,14.693112708829418,1,0,2,1,0,0,0,0,0,956.2798272632169,-224.02787218173353,71.22577732848322,29.348816294441082,24.369338201723096,53.718154496164175,0.014383054499500725,-0.01909185998310506,-0.02428824190032,-0.28556978772037667,-2.5722528869702828,0.32902675540343995,0.3342490334724979,0.1547094189166958,0.15919166654610192,0.18347990844642192,0.24369338201723095,15.23689237379218,16.649518786683537,1,2021-01-04,MIA,OKC
-10.18664966174635,10.18664966174635,1,0,1,0,0,1,0,1,0,1012.0458992752624,-13.741458027646559,293.99970424980756,25.32740755840891,22.296843897879505,47.62425145628842,-0.04880969708549021,0.007277848760174815,-0.03905721895972508,2.802335286020565,10.26021857751179,0.3524239217964021,0.37504069525925376,0.16043958122964055,0.20658606218334477,0.24564328114306985,0.22296843897879506,10.245590270940957,11.274265750184021,0,2021-01-04,TOR,BOS
1.667483190241634,1.667483190241634,1,0,1,0,0,1,0,1,0,1038.6669828189129,175.90096322181216,-158.04664256615342,28.99440931060473,30.823866056559936,59.81827536716467,0.02518392032036565,-0.02671446458397886,-0.04601229804084686,2.67610424169591,3.61994908722248,0.33139207290402717,0.3218327023374109,0.124914562596347,0.15527492862296938,0.20128722666381624,0.30823866056559934,14.081279696630448,15.897382388383363,0,2021-01-04,HOU,DAL
-3.9273234734861546,10.614850830632447,2,1,2,0,0,1,0,1,0,1160.1623271695416,41.714310863266746,-2.3553979286573394,26.381573693669573,25.552115316823464,51.93368901049304,0.0627828675290496,-0.006943030781244475,-0.03157689474708486,5.74065003127005,3.1615344987150706,0.4118714384255477,0.35334967346193125,0.13813469808519943,0.22110772476844986,0.2526846195155347,0.25552115316823465,17.578915300947745,12.313619700932781,1,2021-01-04,MIL,DET
-7.656967417625106,7.656967417625106,0,0,1,1,0,0,0,0,0,1064.2210464775567,-288.31569568949317,109.03297498100119,33.03390364356768,21.9138152535818,54.947718897149485,-0.028321558632269928,-0.019149999037084114,0.05505588258328245,-0.3509558608073462,-2.391275815737334,0.311185134650279,0.3613861202503381,0.13528555922036486,0.23265633976286215,0.1776004571795797,0.219138152535818,13.660292928584541,12.439317502586796,0,2021-01-04,NOP,IND
1.8313467966480697,1.8313467966480697,-1,0,0,1,1,0,1,0,0,1023.627659096993,81.31627970127647,-32.91552301436491,34.21428277742389,25.834093636918855,60.04837641434274,-0.0015737139326535976,0.005055889361456345,-0.07867985633545149,3.3760529422299754,4.240832645688418,0.3207113616724238,0.361905246880757,0.14286866627540123,0.18131562452595062,0.2599954808614021,0.25834093636918853,17.083793944154085,13.762623195758149,1,2021-01-04,GSW,SAC
15.0,15.0,0,0,1,1,0,0,0,0,0,1106.947655027166,-174.5966001950403,-211.33157787735308,29.046239497526567,22.17884854166487,51.225088039191434,-0.00517319738054467,0.005466492768361808,-0.032989424880162904,3.439205335137572,-4.031127051407253,0.3745740878478728,0.3855185208747185,0.15470853110415306,0.1995014434711157,0.2324908683512786,0.2217884854166487,16.278296529266715,13.186594694317016,1,2021-01-05,BKN,UTA
-5.752696659066691,24.247303340933307,0,0,1,1,0,0,0,0,0,1011.2430560570019,350.3584710999378,45.18712691087694,21.591627318318345,24.077631288974356,45.669258607292704,-0.04580727476224511,-0.006452656832291848,0.010951893074526126,1.8120383283779518,1.0094692113944532,0.31932991510907366,0.38892027525433603,0.14218292534444535,0.23716498824246554,0.22621309516793942,0.24077631288974355,18.370297214167277,15.862285580210274,0,2021-01-05,MEM,LAL
-11.27407489307165,18.72592510692835,0,0,1,1,0,0,0,0,1,1041.1981601207347,166.03728165435678,140.70828201539302,25.918216466724758,22.22613563311613,48.14435209984089,0.045738088344321026,0.00013134562736358268,-0.020342041472088512,-3.441055231106901,-1.2510195304607095,0.39156252356783444,0.33065724403948166,0.14589774714043613,0.24077031249378972,0.26111235396587823,0.22226135633116129,10.93295289239684,12.07914954113713,1,2021-01-05,DEN,MIN
-10.743414831950288,10.743414831950288,0,0,1,1,0,0,0,0,0,979.9752750965503,45.66251660453372,-255.7635933319184,26.317776540750653,25.163933140228867,51.48170968097952,0.038304778475391044,-0.009768923436129312,0.005472548652263709,-6.613437998455865,8.179249744563112,0.43106209942114143,0.3824700835907591,0.11928683854200217,0.2140728466169261,0.2086002979646624,0.25163933140228867,17.473890560370048,13.485832102655273,0,2021-01-05,LAC,SAS
-6.91834749146582,6.91834749146582,0,0,1,1,0,0,0,0,0,1143.332366963452,-169.21637420725483,-277.9822470300594,28.963680365676037,28.33838930658898,57.30206967226502,-0.0024400809046415395,0.05235493492806767,-0.0006909437833353127,-1.6200700710594873,5.456449443843532,0.37800395103017925,0.34666409223127487,0.16187952675010298,0.21278128873860228,0.2134722325219376,0.2833838930658898,13.435484477974537,11.4587655851037,0,2021-01-05,POR,CHI
5.989484227383472,9.32445060786674,0,0,1,1,0,0,0,0,0,1148.38077674997,123.38224929765852,23.624934315137352,20.464242873513257,32.25850303816463,52.72274591167789,0.030346844335408463,0.012040527892664438,0.0030040088790574127,-1.588279569785911,-5.574233779385153,0.37269214776686976,0.32094388434627985,0.14635704542726635,0.16663964983656593,0.16363564095750852,0.3225850303816463,11.129966413625022,12.576355336769446,1,2021-01-06,IND,HOU
4.2468791278586195,7.453524621941051,0,0,1,1,0,0,0,0,0,977.1893299831727,-402.33861698185433,-196.25001506191597,23.82227485168308,22.681373842416008,46.503648694099084,-0.00912428957057354,0.03162764979503435,-0.006661461774781496,3.078946761037102,2.1284163667782323,0.34472779947763754,0.35796688319163034,0.161838137632412,0.2545431471286473,0.2612046089034288,0.22681373842416008,12.860749384730351,14.082570025800713,1,2021-01-06,ORL,CLE
0.0,0.0,-1,0,1,2,0,0,0,0,0,1015.7745263595989,-35.25495616139392,-61.49941297293708,27.481843565207388,30.029140144994273,57.51098371020166,0.029591055992708726,-0.020000795059553794,-0.018596395136446953,-3.954173657805754,2.075736658518025,0.38070670827552094,0.38026207005288537,0.13302626036729714,0.205603713476602,0.22420010861304895,0.3002914014499427,14.581493777712684,11.952716168655328,1,2021-01-06,PHI,WAS
8.097901972823784,8.097901972823784,0,0,1,1,0,0,0,0,0,1003.2933717094704,480.334385682914,140.57372693054003,27.702217015607605,25.5229146645354,53.22513168014301,0.02337503671318608,0.00724735799270082,-0.0004043913750856887,1.2173957530071533,1.1665289421255167,0.372751118304702,0.3644095155642992,0.1537048787643136,0.250377892359769,0.25078228373485467,0.255229146645354,14.483477192268001,14.452148176441451,0,2021-01-06,ATL,CHA
-7.628253685213576,7.628253685213576,0,0,1,1,0,0,0,1,0,970.2436891865468,18.040138105397773,179.1580870167295,27.97453373343817,25.663606100663415,53.63813983410159,-0.014380677045453316,-0.005722371697465839,-0.09412265796150934,-0.06914476101739808,3.9586716511018203,0.35471681746833744,0.40159422777544873,0.16545847872655975,0.14550328502776633,0.23962594298927567,0.25663606100663416,16.398001033502126,14.31020361886305,0,2021-01-06,MIA,BOS
5.8037164490166475,5.8037164490166475,1,0,1,0,0,1,0,1,0,866.2010531929805,60.36206382935711,-261.68748662873804,26.620757901490734,23.847691775106508,50.468449676597245,-0.010784080702565757,-0.013122937959725828,-0.009548526074310892,-1.557366498812712,-12.492604683649134,0.36694649987770245,0.373606645128338,0.15282622180315597,0.22038528181972009,0.22993380789403098,0.23847691775106508,11.69753914741315,12.119347927792969,1,2021-01-06,NYK,UTA
-3.9273234734861546,10.614850830632447,0,0,1,1,0,0,0,1,0,1169.2029377253357,41.714310863266746,-2.3553979286573394,24.988940243829568,23.116338120118986,48.10527836394856,0.07640123299551438,-0.023539554950065683,-0.03491250040754046,4.278111769783166,1.6592263857889193,0.4124808457987491,0.3663649591821263,0.12839252870526555,0.206543478197891,0.24145597860543147,0.23116338120118987,17.604767678103563,11.84124974376724,1,2021-01-06,MIL,DET
-1.9702960367766866,1.9702960367766866,0,0,1,1,0,0,0,0,0,1059.0336187520002,-294.93137279036205,243.47902878061154,31.370192454163803,26.113375308281057,57.48356776244486,0.014503964889052312,0.003433875555933469,0.06278706580771728,-0.6309381689291769,-8.950980895517326,0.3150119387307434,0.3220573218520626,0.15856759938579787,0.24151134524822448,0.1787242794405072,0.26113375308281056,13.337671855549445,16.059010594049994,0,2021-01-06,NOP,OKC
0.0,0.0,1,0,2,1,0,0,0,0,0,1087.5795343371033,9.61694458043712,-9.981113955343972,24.511467218940638,28.46283457676457,52.97430179570521,0.05570466115783723,0.003907171551897876,-0.013313984064129675,-7.141005075545621,-4.270672015826875,0.38281533095493064,0.35225515452030787,0.14182357881277116,0.19504315570362094,0.2083571397677506,0.28462834576764573,12.351494039184086,11.325288286846622,1,2021-01-06,PHX,TOR
0.0,0.0,1,0,1,0,0,1,1,1,0,1021.0068059593383,-43.99864559055413,41.729278556738564,30.602684801093027,24.151883602039607,54.75456840313264,-0.012485641926515911,-0.0010154705155072108,-0.044186398606410854,9.023879492373581,0.214595117558396,0.36101565651049333,0.4302359879502111,0.1298461782945432,0.15923293632722685,0.2034193349336377,0.24151883602039606,17.7606078828519,17.665983662306672,0,2021-01-06,GSW,LAC
-6.91834749146582,6.91834749146582,1,0,1,0,0,1,0,1,0,1061.48971238372,-142.4384485258579,-95.91279580488413,29.08292839531646,26.765754754323662,55.848683149640124,-0.023823854514285703,0.0173563545187492,0.03841515935194781,-1.887732697667289,-3.764981297122386,0.34803703182705437,0.35438529667541185,0.15893009831689778,0.25131631942599364,0.21290116007404583,0.2676575475432366,11.938910467789542,10.789635564655502,1,2021-01-06,SAC,CHI
13.211483463496872,16.788516536503128,1,0,1,0,0,1,0,1,0,1104.4185915772698,-74.37541468188283,-122.77135024843233,26.82277647769707,29.958304455677876,56.781080933374945,-0.02375727192467436,0.010084880970835847,0.018499809430037983,-0.16154710791235516,4.545916493294541,0.3775241286404842,0.42478455660353964,0.15450801749089227,0.1911122491376583,0.17261243970762033,0.29958304455677875,17.669299654008867,16.012865679773654,1,2021-01-07,BKN,PHI
5.746118223738764,8.952763717821195,1,0,1,0,0,1,0,1,0,1006.5167753457207,37.628277223958776,-22.425712781473976,20.393483818962917,24.144168256021405,44.53765207498432,0.004974175493855149,0.006551346996498453,-0.04858934803453904,5.096534835234351,3.2938402198155536,0.33140466866367574,0.3206505473088641,0.1517143104605369,0.2174275939149495,0.26601694194948855,0.24144168256021406,18.00179774648252,15.471674369757562,0,2021-01-07,MEM,CLE
2.0823676362536965,5.369482577603005,-1,0,1,2,0,0,0,0,1,1044.1351685897766,341.98036771442844,-119.12186871554309,31.631845326465125,29.656013033380248,61.28785835984537,0.04008028404433217,-0.01168089727683691,0.040194349761712544,0.25565875250659076,-6.809120116378995,0.37794883676462293,0.33833460406362764,0.13534816623619206,0.24051033609035155,0.200315986328639,0.29656013033380246,10.451345972245822,14.195445969226833,0,2021-01-07,DEN,DAL
-10.534105443154683,14.449405916314152,0,0,1,1,0,0,0,0,0,875.1119591608858,-204.05449657026475,-206.68170772294252,22.00585864700942,22.64691115339918,44.6527698004086,0.01681159375515795,-0.030210783472783775,4.5175902488980846e-05,-2.4386946424465634,2.736802345491121,0.3707179379987789,0.4040011161564107,0.11725298655048094,0.2165775845562321,0.21653240865374312,0.2264691115339918,13.314192111388035,11.420001957722626,0,2021-01-07,LAL,SAS
-1.6026643189131327,1.6026643189131327,0,0,1,1,0,0,0,0,0,1127.4825871470453,-77.69421897523262,-106.72262852891436,26.97242615387456,23.615436953630535,50.5878631075051,0.005905833289406304,0.0342717259507114,-0.043757301239288254,0.34402645510434127,6.4093645110455455,0.3772936842107174,0.32846114878033944,0.14322052027266838,0.21331286792797846,0.2570701691672667,0.23615436953630534,13.158580310560623,11.974727378429828,1,2021-01-07,POR,MIN
7.271087152059301,7.271087152059301,0,0,1,1,0,0,0,0,0,953.4921820613183,225.8161961730582,15.426732560729988,24.569060665836094,25.31706755505072,49.88612822088682,-0.06983314794043849,0.014322665113347094,0.060337548223268644,4.518181714744188,-0.3573621744605262,0.35750004943815905,0.409039188183429,0.13497913287597366,0.2553746427950553,0.19503709457178664,0.2531706755505072,6.24774306618419,8.73182365837577,1,2021-01-08,DET,PHX
11.902037632475146,11.902037632475146,0,0,1,1,0,0,0,0,0,986.816248933146,47.97286832868417,-410.1973691028279,23.140532292239374,31.32075283298663,54.461285125226006,0.0121719120423871,-0.018977395603870795,0.020244582064818634,-7.5540558019722965,1.6430819925674598,0.3908429100570582,0.3897795059205458,0.1296214878886449,0.2510709703153707,0.23082638825055204,0.3132075283298663,12.201851714520952,10.762199231960164,1,2021-01-08,BOS,WAS
1.969878821846461,5.910470895399834,0,0,1,1,0,0,0,0,0,863.4392595103723,-164.7125854346948,67.63838744182726,25.748551059879937,24.655150787989825,50.40370184786976,0.01929527129891473,-0.005726356389205767,0.05703617448322801,-3.238750186582081,-15.092931790793234,0.36627513649349724,0.3388158814720598,0.15428380541674497,0.2218584592929141,0.16482228480968608,0.24655150787989827,12.243777581844755,15.47986741248264,0,2021-01-08,NYK,OKC
0.0,0.0,0,0,1,1,0,0,0,0,0,1058.5850303927332,165.57538516362865,119.14322943907246,30.33492159455476,28.01722835249822,58.35214994705298,0.014374673438987795,-0.009299781981476019,-0.005769363722123555,1.0436438046006202,-5.926447948306201,0.2906677762418772,0.3539029259809422,0.14356623773479216,0.2286867655119107,0.23445612923403425,0.2801722835249822,13.261496253995507,13.74849808101375,0,2021-01-08,NOP,CHA
-6.186148797102836,9.521115177586104,0,0,1,1,0,0,0,0,0,1046.2071829322279,264.88468144441936,180.63677680021442,32.283123373631426,23.528609800170113,55.81173317380154,0.018957853751227383,-0.010904310726930516,-0.08482170451757157,1.6486073291135739,8.936075107827318,0.31043453636496454,0.3575815176428699,0.1369070612923563,0.15693748086549494,0.2417591853830665,0.2352860980017011,12.347441787034695,12.044347569247076,1,2021-01-08,HOU,ORL
-7.6505590292200205,22.34944097077998,0,0,0,0,1,1,1,1,0,1003.2872191204165,444.7555358219586,-13.985651228511642,18.35779498558899,27.419113501839625,45.776908487428614,-0.06187868290857795,-0.01471985939268397,0.02178571829592202,-4.720856972603073,-3.242793475323815,0.33538163320625924,0.38339121064923853,0.1392231719762981,0.219554311899318,0.197768593603396,0.27419113501839626,15.964317934232678,15.342330697092265,1,2021-01-08,MEM,BKN
1.4063470240092033,5.281180333137089,0,0,1,1,0,0,0,1,0,1172.085994376967,246.4126325660361,-140.16825883227534,24.69146405280377,21.6939347216506,46.38539877445437,0.06822502451838175,0.003389681615921153,-0.027754491661415193,3.9245923419788653,-0.7235033996612259,0.4186194899045922,0.36296519141517475,0.15207008872003794,0.2038912865007752,0.2316457781621904,0.21693934721650598,17.19506259458159,14.781716858270638,0,2021-01-08,MIL,UTA
0.0,0.0,0,0,1,1,0,0,0,1,0,1005.6036616418795,-43.99864559055413,41.729278556738564,29.042375618129796,25.371239969500596,54.41361558763039,-0.012733974858604613,0.012198033128056757,-0.040436597422775306,7.232277544537766,-0.5069100282800321,0.3434005581933824,0.410889341953114,0.14293403247601302,0.17179895194133954,0.21223554936411484,0.253712399695006,17.74837816163553,17.581821410531376,1,2021-01-08,GSW,LAC
