game_id,home_team,away_team,date,season,def_matchup_advantage,effective_shooting_gap,whistle_leverage,volume_efficiency_diff,injury_leverage,net_fatigue_score,league_offensive_context,season_progress,three_point_matchup,star_power_leverage,offense_vs_defense_matchup,ewma_pace_diff,ewma_vol_3p_diff,target_spread,target_spread_cover,target_moneyline_win,target_over_under,target_game_total
21500019,NYK,ATL,2015-10-29,2015-16,13.3125,0.0110525897601971,-0.0610877348246147,159.52760876045636,0.0064380719593035,-0.18220355,4.989020245756891,0.2195121951219512,0.1240051359620524,5.410817021142281,36404.45801076437,-1.346838633219548,-3.849968175528194,-11,0,0,1,213
21500020,LAC,DAL,2015-10-29,2015-16,1.6875,-0.0065182071458306,0.0202857064357321,68.40001713316269,-0.0307300228949218,0.06142994,4.989020245756891,0.2317073170731707,0.0236555179606216,-0.0,-64870.58116268398,-1.3440631678901696,1.86567517036108,16,1,1,1,192
21500025,DET,CHI,2015-10-30,2015-16,-3.383035333310545,0.0242563412332461,-0.1081880366954627,20.965017318984792,0.0010124348108307,0.09973079,4.989020245756891,0.2439024390243902,-0.1293165831455812,0.0,202.5269975335065,1.3320287501607453,-3.99327593912789,4,1,1,1,192
21500026,ATL,CHA,2015-10-30,2015-16,6.46509596141982,-0.0247485846882513,-0.144340992522075,-367.8562828970571,0.0160978338131154,-0.1924303,4.989020245756891,0.2560975609756097,-0.0030101004688301,5.270719307664209,56229.49077221601,3.605027606938037,-1.3715438143404377,3,1,1,1,191
21500022,ORL,OKC,2015-10-30,2015-16,-16.15615474653987,-0.0377956337293609,-0.0131824125670202,384.3763069895504,0.0266402538146396,0.02108114,4.989020245756891,0.2682926829268293,-0.0060548231209976,-0.0,27568.98882910948,-4.769637099104216,0.4936557478302568,-3,0,0,1,275
21500023,PHI,UTA,2015-10-30,2015-16,3.660225847374477,0.0151497152340857,-0.044795691654864,38.31847180289242,0.140190796034796,0.02108114,4.989020245756891,0.2804878048780488,0.004791696524604,13.396677252958783,8875.611002285521,2.840368748275793,-2.408089051202797,-28,0,0,1,170
21500024,BOS,TOR,2015-10-30,2015-16,-0.75,-0.0419405604006192,0.015431691657947,-83.41599996723517,-0.0130790156313765,0.02108114,4.989020245756891,0.2926829268292683,-0.2448033304499752,-0.0,-4039.9845960892335,1.379363049484823,2.624609638118841,-10,0,0,1,216
21500021,CLE,MIA,2015-10-30,2015-16,-12.500416852185252,0.0083735118477917,-0.0311876801558246,-18.172543613512744,0.113731682822199,0.01085439,4.989020245756891,0.3048780487804878,0.1857668189684324,10.14097241567602,12779.896477289933,0.7712640694083888,4.821427095954324,10,1,1,1,194
21500028,SAS,BKN,2015-10-30,2015-16,-0.656100216786399,-0.0102709453260798,-0.124834285809294,3.45255335470938,0.0539705760828215,0.02108114,4.989020245756891,0.3170731707317073,0.3783876281197991,0.0,44024.27033876548,-0.2281844382914784,-9.28093091259272,27,1,1,1,177
21500029,DEN,MIN,2015-10-30,2015-16,-4.774143397570015,-0.0046516888051474,-0.085620177668132,-377.9099689639079,-0.0438758878902648,0.37827173,4.989020245756891,0.3292682926829268,-0.0040838188313793,5.066495552546588,23362.820652090475,6.096486915179867,-3.6018012022865165,-17,0,0,1,173
21500030,HOU,GSW,2015-10-30,2015-16,-13.125,0.0700308300076295,0.0177293568568462,-741.4668416210634,0.0171568582930453,0.04324788,4.989020245756891,0.3414634146341463,0.1488569669599408,-0.0,-1806.806414609616,5.299406698016185,2.888713569485315,-20,0,0,1,204
21500031,SAC,LAL,2015-10-30,2015-16,0.0142132048599705,-0.048931449069799,0.0392906687456879,177.44178762130468,-0.0429022969086523,0.02108114,4.989020245756891,0.3536585365853658,-0.1483485274926912,-0.0,3180.0801180655185,1.878687631961612,3.4498047108569203,18,1,1,1,246
21500032,PHX,POR,2015-10-30,2015-16,-11.670647524602373,0.0459472498816774,-0.0279028347244827,9.1622537859173,0.0,0.02108114,4.989020245756891,0.3658536585365853,-0.1565885182865505,0.0,-10551.830574259691,-1.185115366357678,9.985086235715944,18,1,1,1,202
21500027,MIL,WAS,2015-10-30,2015-16,-10.757201855890116,0.0285169344939656,-0.152083799212856,-49.40128337225474,0.0271490924837642,0.02108114,4.989020245756891,0.3780487804878049,0.0571100779496369,0.0,-35219.26724204476,0.5231978855888713,1.0639800687514231,-5,0,0,1,231
21500033,IND,UTA,2015-10-31,2015-16,-4.852612392353194,-0.0410197830368055,-0.0040694033382109,-9.673581335141364,0.0002195819522763,0.34336428,4.989020245756891,0.3902439024390244,0.0954544802498949,0.0,-42573.24523173864,0.1306490852835224,-2.234624210942286,-21,0,0,1,173
21500034,WAS,NYK,2015-10-31,2015-16,15.710013979203495,-0.0320488683405772,-0.0512669070199001,275.80990700169787,0.0,-0.1035539,4.989020245756891,0.4024390243902439,-0.0221834705688233,0.0,-29405.360333112,2.912580490813639,1.3868784138578754,-7,0,0,1,227
21500035,NOP,GSW,2015-10-31,2015-16,-22.817272988510467,0.0714937737820989,-0.012521353687627,148.27755357393016,-0.0040379993196003,0.26362903,4.989020245756891,0.4146341463414634,-0.1055383023619518,-0.0,-37514.083449105565,-2.221338290865873,-1.290495108357554,-14,0,0,1,254
21500036,MEM,BKN,2015-10-31,2015-16,13.292354442115991,0.001932578908449,-0.1861444414361623,-264.7613182271116,-0.0137386811041137,0.34336428,4.989020245756891,0.4268292682926829,0.0038415692040852,-0.0,-5594.260491404657,-3.0795027426143946,0.187031266479515,10,1,1,1,192
21500037,POR,PHX,2015-10-31,2015-16,-0.4547514453815893,-0.0459472498816774,-0.0906342286686301,64.08815056067942,0.0,0.14007959,4.989020245756891,0.4390243902439024,-0.1565885182865505,0.0,-10551.830574259691,1.185115366357678,-9.985086235715944,-11,0,0,1,191
21500038,LAC,SAC,2015-10-31,2015-16,8.774736827387642,0.0106373350150488,-0.1116774732184834,247.7061953485781,-0.0061420596821256,0.34336428,4.989020245756891,0.4512195121951219,0.0905452247584393,-0.0,-9354.107732306353,3.753483330779005,3.2874772967607377,5,1,1,1,223
21500040,BOS,SAS,2015-11-01,2015-16,3.9174078747380463,-0.0216472389592178,0.0313964196154974,-129.91797491626107,-0.0272995816470391,0.02108114,4.989020245756891,0.4634146341463415,-0.1156712817435859,-0.0,52597.76859035198,1.1002996029396286,7.125087583032894,-8,0,0,1,182
21500041,MIA,HOU,2015-11-01,2015-16,10.583968548770828,-0.0277200930726668,-0.0392098642022246,1506.4649223057004,0.0161434978673724,0.02108114,4.989020245756891,0.4756097560975609,0.1482976038206187,0.0,3723.147876195215,-7.672417058359912,-4.188044365337987,20,1,1,1,198
21500044,OKC,DEN,2015-11-01,2015-16,25.92353559988146,-0.011591925035271,0.0320595910694055,-392.79911338972215,-0.0600434424854365,0.02108114,4.989020245756891,0.4878048780487805,0.0167197856747798,5.235189794103347,5403.053170049579,-3.5064937756702506,-1.293423680024258,24,1,1,1,210
21500039,CHA,ATL,2015-11-01,2015-16,-20.690347151811693,0.0247485846882513,-0.0911024467911181,188.4209259002473,-0.045012628265438,0.1099575399999999,4.989020245756891,0.5,-0.0030101004688301,5.270719307664209,56229.49077221601,-3.605027606938037,1.3715438143404377,-2,0,0,1,186
21500045,LAL,DAL,2015-11-01,2015-16,-6.77520304904624,0.0317759069089196,0.0048261629942841,140.1788837662607,-0.0134579655124387,0.04324788,4.989020245756891,0.5121951219512195,-0.137081546013385,-0.0,-131.21691433693036,-6.976234130630786,-4.871606837256579,-10,0,0,1,196
21500043,CHI,ORL,2015-11-01,2015-16,12.743576565930653,-0.0215511525092789,-0.0807475638365737,-132.43276071215405,0.0132663983707336,0.02108114,4.989020245756891,0.524390243902439,0.0124576695219957,0.0,89152.47838105066,-3.199709903150378,4.648543594712223,5,1,1,1,179
21500042,TOR,MIL,2015-11-01,2015-16,22.63484559653557,0.0316182171994533,-0.1274318190121247,7.274654596645178,-0.0140700768523876,0.02108114,4.989020245756891,0.5365853658536586,-0.0292770228849949,-0.0,856.4467854887787,-2.2218398028079207,-1.423467038524972,19,1,1,1,193
21500046,PHI,CLE,2015-11-02,2015-16,-13.008856525195595,0.0281558506064565,-0.0647382561167058,-189.67797799083928,0.0233458193104285,0.04216228,4.989020245756891,0.5487804878048781,-0.2487504898136803,0.0,-38043.947130723536,3.2265003096468376,-10.894361292978411,-7,0,0,1,207
21500047,BKN,MIL,2015-11-02,2015-16,-5.5531478599316415,0.0190606519804317,-0.1009478878248966,-35.9494584865505,-0.0134104113796504,0.34336428,4.989020245756891,0.5609756097560976,-0.0878288619841214,-0.0,28465.327618031097,-0.5127538167471499,3.3265644866149167,-7,0,0,1,199
21500048,NYK,SAS,2015-11-02,2015-16,8.354536257773361,0.0157402237775126,-0.0394629425944753,547.5225455475725,-0.0272995816470391,0.35359103,4.989020245756891,0.573170731707317,0.0885748581359144,-0.0,12563.011853327564,-2.7347654128709564,2.1829836323427045,-10,0,0,1,178
21500049,HOU,OKC,2015-11-02,2015-16,-45.03950301572149,0.0062567546772414,-0.0487712593432022,-225.88620392344683,-0.0063841006522558,0.14007959,4.989020245756891,0.5853658536585366,0.0182208708597015,-0.0,-14406.515734144932,2.148237731571939,5.781655204386553,5,1,1,1,215
21500050,MIN,POR,2015-11-02,2015-16,21.594950832714403,0.0762400791320906,-0.0619672481602899,81.8994726893659,0.0150938241904755,0.10887194,4.989020245756891,0.5975609756097561,0.2060960674082551,0.0,8291.731270537879,1.2970998656593764,11.21173552115764,-5,0,0,1,207
21500051,GSW,MEM,2015-11-02,2015-16,15.873149651095671,-0.0827928714331506,-0.057359629111151,711.2090241954538,0.022817279453651,0.01085439,4.989020245756891,0.6097560975609756,0.31598097769537,0.0,7599.352559111841,3.571955030631088,-3.31086774580481,50,1,1,1,188
21500052,LAC,PHX,2015-11-02,2015-16,16.058641947972774,-0.0066118583162767,-0.1091945828957162,104.6146871408746,0.0846099166781035,0.1099575399999999,4.989020245756891,0.6219512195121951,0.0833139302202124,7.347779468726849,-31711.551854885736,7.833195800768237,2.433049604399301,6,1,1,1,198
21500053,CHA,CHI,2015-11-03,2015-16,-31.634726658872296,0.0454980629947289,-0.0961118813138278,-0.5843202087089523,0.0025573850387045,0.02108114,4.989020245756891,0.6341463414634146,0.0448589159531414,0.0,22384.572191718507,-0.0294788995326911,3.370530170978629,25,1,1,1,235
21500056,NOP,ORL,2015-11-03,2015-16,5.445924390411392,0.0357125973403765,-0.1125246886257906,-129.20310844587084,0.0187792801340507,0.01999554,4.989020245756891,0.6463414634146342,0.1127212364165185,0.0,31314.190810742315,-0.8852621656280064,2.303883693990258,-9,0,0,1,197
21500055,MIA,ATL,2015-11-03,2015-16,-8.433756945202958,-0.0052099678361752,-0.0389357288542568,77.26165415038474,-0.0446929138075038,0.02108114,4.989020245756891,0.6585365853658537,0.1817003015910823,5.2313795195586135,47230.847423210726,-0.6305922093115441,-2.422743880573954,-6,0,0,1,190
21500058,SAC,MEM,2015-11-03,2015-16,-1.7250312692128773,-0.0360862377921605,-0.0807023893666599,306.55487388707024,-0.1340050878502912,0.35250543,4.989020245756891,0.6707317073170732,0.2619843306756212,12.492450216047793,4434.215729466266,3.246563635423726,-4.396153833224396,-14,0,0,1,192
21500057,DAL,TOR,2015-11-03,2015-16,-14.112325846316024,-0.0207124226828874,-0.0129232949630241,-701.3451241891526,0.0176510072635452,0.02108114,4.989020245756891,0.6829268292682927,-0.1148185088527991,0.0,-4147.422491415117,7.437160764306242,3.217527586710421,-11,0,0,1,193
21500054,DET,IND,2015-11-03,2015-16,37.32355625322157,0.0295800792395442,-0.0897355626208147,49.69506868283497,0.0010290472640841,0.04107668,4.989020245756891,0.6951219512195121,0.1589472649418049,0.0,-785.2784806925534,-3.1140435631045733,3.313924308993162,-12,0,0,1,176
21500059,LAL,DEN,2015-11-03,2015-16,-6.162136744729651,-0.0087849144191429,-0.0258312234906775,-127.12328916464504,-0.0491554857552093,0.02108114,4.989020245756891,0.7073170731707317,0.0107215306526365,4.7984712887336745,31037.550391643574,-5.243244124375892,-0.6661478467035984,-11,0,0,1,229
21500064,HOU,ORL,2015-11-04,2015-16,2.438058178382562,0.0529440245626869,-0.105603521691039,259.39474618458826,0.0,0.34336428,4.989020245756891,0.7195121951219512,0.0783485971965147,0.0,47847.91507987147,5.064834138697961,1.774337724368003,5,1,1,1,233
21500062,ATL,BKN,2015-11-04,2015-16,44.1031659024693,-0.050500300418086,-0.1107642793810166,21.94699001463892,0.0470977305707625,-0.1924303,4.989020245756891,0.7317073170731707,-0.0208401833145635,5.527284129286512,58766.09203154676,0.4605814000890831,0.6758883036341707,14,1,1,1,188
21500060,IND,BOS,2015-11-04,2015-16,-9.587700583373362,-0.0305675066122272,0.0238308804062054,259.68239345896654,0.0461857696565574,-0.16003681,4.989020245756891,0.7439024390243902,-0.0523272516943732,-0.0,57068.55119708384,-2.3055278574140914,-5.890931474095808,2,1,1,1,198
21500061,WAS,SAS,2015-11-04,2015-16,7.14179023951101,0.0037072535243525,-0.0355694303589039,-100.97474523892652,-0.0272995816470391,0.10778634,4.989020245756891,0.7560975609756098,0.1208026524082648,-0.0,-6941.4131905807335,1.320041061076381,5.077639457569173,3,1,1,1,201
21500063,CLE,NYK,2015-11-04,2015-16,6.820021878720809,-0.0157632561719224,-0.0707808372923211,126.34318218740418,0.1569634800278902,0.02108114,4.989020245756891,0.7682926829268293,-0.0114296294224232,10.410426819247078,10122.819573890734,1.889551441542324,6.923353742330455,10,1,1,1,182
21500067,PHX,SAC,2015-11-04,2015-16,6.585554266960571,0.0155642145048835,-0.0642757574375312,-404.5648165976336,0.003308021538111,0.26471463,4.989020245756891,0.7804878048780488,0.0404753713491946,-0.0,-5990.003764982202,-2.91820261174604,1.713919663395636,21,1,1,1,215
21500068,UTA,POR,2015-11-04,2015-16,-3.222522021396344,0.0404557726227606,-0.0318779118811056,215.81600989067897,0.0130302039652039,0.37610053,4.989020245756891,0.7926829268292683,0.3249901938684104,0.0,-6969.850691420561,-1.1375261003063173,7.01305186317142,-16,0,0,1,200
21500066,OKC,TOR,2015-11-04,2015-16,-4.049880788418022,0.0093338097659496,-0.021094563071711,-36.63827624749956,-0.0066949149791207,0.34336428,4.989020245756891,0.8048780487804879,0.0145597033446812,0.0,-47597.80127350898,4.633335933507581,-0.7067967351599442,-5,0,0,1,201
21500069,GSW,LAC,2015-11-04,2015-16,-4.568712040733544,-0.0780839291429389,0.136640437051408,-308.55001646566143,0.022817279453651,0.02108114,4.989020245756891,0.8170731707317073,0.2125505768404212,0.0,-1836.03173796745,-3.627177663897712,-2.3074700510711708,4,1,1,1,220
21500065,MIL,PHI,2015-11-04,2015-16,10.437881406556698,-0.0280763168135446,-0.0615733790257052,-137.17707750112413,-0.1545567681866517,0.01085439,4.989020245756891,0.8292682926829268,0.058651630112472,-0.0,-17889.08889956896,-2.293682021094668,5.483463179721564,4,1,1,1,178
21500070,CHI,OKC,2015-11-05,2015-16,-5.442305656137478,-0.0129395187730571,-0.0439926216820029,462.4015742317133,0.0068822977184777,0.35359103,4.989020245756891,0.8414634146341463,0.1559895381862212,-0.0,-6929.480325490875,-5.586987952254873,3.874146394933412,6,1,1,1,202
21500071,MIN,MIA,2015-11-05,2015-16,11.365165645465597,0.0640185936422053,-0.0650813026700719,185.39895661558467,0.0293738524291726,0.01999554,4.989020245756891,0.8536585365853658,0.0352730540276062,-0.0,-5850.169420222263,2.079487436824394,0.7754342954094824,-12,0,0,1,180
21500072,DAL,CHA,2015-11-05,2015-16,11.902153167254028,-0.0235427967564034,-0.1390035962543626,-864.18803237063,0.0202576250944482,0.02108114,4.989020245756891,0.8658536585365854,0.1512402230554466,3.479888305744538,22345.778660530752,7.720158867714957,-4.017250018752186,-14,0,0,1,202
21500073,DEN,UTA,2015-11-05,2015-16,11.493699711365023,0.0095052782106109,-0.0231534395558487,-26.33218884999405,0.0533973391724884,0.26471463,4.989020245756891,0.8780487804878049,-0.0220637956675204,5.320417076512573,-46898.412319928,6.317999212684867,1.1564083189035053,-12,0,0,1,180
21500074,POR,MEM,2015-11-05,2015-16,-1.955635052170237,-0.0637844355228546,0.0070170700628774,102.19932639999,0.0,-0.1035539,4.989020245756891,0.8902439024390244,0.932260259306634,0.0,50974.90831870753,1.200996553920234,-10.80202367918476,19,1,1,1,211
21500079,NYK,MIL,2015-11-06,2015-16,-4.281697802804047,0.001784167874715,-0.0704862313680507,71.47937184583816,0.0038674743728193,0.02108114,4.989020245756891,0.902439024390244,0.0697205832626468,7.263602245339388,22608.721443973936,-1.485627999244997,-2.837309690478957,-7,0,0,1,191
21500075,ORL,TOR,2015-11-06,2015-16,-46.629541971951085,-0.0248774153963148,-0.0296892194261907,-18.535661962657286,-0.145500948999266,0.09973079,4.989020245756891,0.9146341463414634,-0.0943395419696773,8.76893908667958,35586.4593766258,2.547584548782396,2.5593854379947487,5,1,1,1,179
21500077,BKN,LAL,2015-11-06,2015-16,-16.497168860477814,-0.0085111622213557,-0.0241960128405726,-247.6919210036399,-0.0035333762783692,0.04324788,4.989020245756891,0.926829268292683,-0.0156901097183966,-0.0,-5585.736567805641,-2.4186210656591527,5.804084953768353,-6,0,0,1,202
21500078,CLE,PHI,2015-11-06,2015-16,39.62323671286026,-0.0331718376134765,-0.0406236340438214,-225.01101879053203,-0.0233458193104285,0.02108114,4.989020245756891,0.9390243902439024,-0.2172214927846654,-0.0,-38043.947130723536,-1.7661539757773,7.708091879318598,6,1,1,1,210
21500076,BOS,WAS,2015-11-06,2015-16,-34.144045725669685,-0.0031833810739442,-0.0772953439039686,-3.1188102423788706,-0.0056043075359508,0.02108114,4.989020245756891,0.951219512195122,-0.0116759033157798,0.0,-19189.14733147367,0.0528769293850786,0.7088377114375994,20,1,1,1,216
21500083,GSW,DEN,2015-11-06,2015-16,40.15583088660196,-0.0924280453668594,0.0579893135223698,-256.7895005612618,-0.0436102636840413,0.35359103,4.989020245756891,0.9634146341463414,-0.0960783280102904,3.0231096801873427,13330.02406874448,-1.428909217627293,0.9440795468088936,15,1,1,1,223
21500081,NOP,ATL,2015-11-06,2015-16,-39.04825995966439,0.0335861438105252,-0.1446835193594155,28.11967907740518,-0.0420571315408255,0.10887194,4.989020245756891,0.975609756097561,-0.2356918633408189,4.907055381909013,6745.441971045386,0.5995682699125808,-4.233017573372489,-6,0,0,1,236
21500082,PHX,DET,2015-11-06,2015-16,-3.921356959931245,0.0287670706858308,-0.0913218543815936,41.70889590989464,-0.0026885074956517,0.04324788,4.989020245756891,0.9878048780487804,-0.0260724726982646,5.590817098656168,3483.606066243108,2.71400084954712,2.09773302794775,-8,0,0,1,192
21500084,SAC,HOU,2015-11-06,2015-16,-13.446712094624672,-0.0031049423766316,-0.1057088212173331,478.0487943737144,0.0401532235215228,0.01085439,4.989020245756891,1.0,0.0133092513880923,10.472362786642886,1344.9444428060303,-4.207458310343128,-1.9031996584690736,-6,0,0,1,226
21500080,IND,MIA,2015-11-06,2015-16,-7.953033438745251,0.0035484035531941,-0.0385414684033619,12.616223132194705,0.0068733968200419,0.34336428,4.989020245756891,1.0121951219512195,-0.0178414067018062,-0.0,13744.85908120689,-0.1646279582890883,-2.070282874452438,3,1,1,1,177
21500087,PHI,ORL,2015-11-07,2015-16,-22.80871533699201,0.0645435913562996,-0.0712431185577154,4.161232623981334,0.0375608164111784,0.14007959,4.989020245756891,1.024390243902439,-0.2770450615840421,0.0,21612.350703026063,0.0681588228553096,-4.355618719529723,-8,0,0,1,202
21500085,CHI,MIN,2015-11-07,2015-16,15.10790559196016,-0.0492931052207625,-0.1044119879527487,150.44502135597486,0.0239267229553368,0.02108114,4.989020245756891,1.0365853658536586,-0.0641595500763093,-0.0,15674.049389438698,-3.873147339828847,-1.4004304944591297,-9,0,0,1,195
21500086,ATL,WAS,2015-11-07,2015-16,15.261570477031682,0.0088785290462414,-0.0904539129997328,289.2208725514565,0.0340264968371269,0.14007959,4.989020245756891,1.048780487804878,-0.054535286023626,8.917086327013056,-11575.30325857864,-3.54686789677028,3.2524646268602204,15,1,1,1,213
21500091,UTA,MEM,2015-11-07,2015-16,-7.985596785439611,-0.0253602144842524,-0.0645691773881482,-41.546601211688994,0.0130302039652039,0.3680449799999999,4.989020245756891,1.0609756097560976,0.3112692690234558,0.0,-60871.46279364691,0.4934727230843521,-6.161416331536675,10,1,1,1,168
21500088,DAL,NOP,2015-11-07,2015-16,13.699587409669675,-0.0267159104028235,-0.0161127467156718,469.23553939338126,-0.0015252291764017,0.26471463,4.989020245756891,1.0731707317073171,-0.1857643145071187,5.426951602094756,-278.4513594306982,4.105473555383313,2.483174543535512,9,1,1,1,205
21500092,SAC,GSW,2015-11-07,2015-16,-55.89151515465028,0.0914833190537739,-0.0662662685171623,125.9405304363745,-0.0438286768263384,0.14007959,4.989020245756891,1.0853658536585369,0.0818803229880719,10.448554655966449,-2676.5678759499,-0.9222432230523908,1.029873425067123,-9,0,0,1,197
21500089,MIL,BKN,2015-11-07,2015-16,42.77737997737995,-0.0409250714110743,-0.0188013901334047,-61.57638193812773,0.0125577141878879,0.14007959,4.989020245756891,1.0975609756097562,0.0359967745587265,7.290052451496228,28465.327618031097,-1.5222399900131194,-0.8091790953582176,8,1,1,1,180
21500093,LAC,HOU,2015-11-07,2015-16,13.85965785790222,-0.0200553051255564,-0.0940151701209626,217.3691872639597,0.0141661665614883,0.35250543,4.989020245756891,1.1097560975609757,0.001329421562091,-0.0,-7524.582195200772,-1.4694816349275328,2.099409118437901,-4,0,0,1,214
21500090,SAS,CHA,2015-11-07,2015-16,6.650121381230065,-0.020842212072274,-0.0935053944548422,-360.87502640645744,0.0114757982376009,0.01999554,4.989020245756891,1.1219512195121952,0.2312728379244024,0.0,50719.6309933106,1.8737201809416464,-8.536474341202883,20,1,1,1,208
21500094,CLE,IND,2015-11-08,2015-16,21.957062074928444,0.036747933992437,-0.105436524899893,-5.5284165881230365,0.2509210991303144,0.02108114,4.989020245756891,1.1341463414634143,0.2207596111944524,0.0,-112.73807311240384,0.8384093513641915,5.974291762526256,4,1,1,1,198
21500095,NYK,LAL,2015-11-08,2015-16,-4.886233002505378,-0.0393489031118751,0.0194542900226478,47.05544965162062,-0.0368487771267896,0.02108114,4.989020245756891,1.146341463414634,-0.0100079424013301,0.0,1239.313262017956,-4.743930711212087,0.3193310024535556,4,1,1,1,194
