game_date,game_time,away_team,home_team,game_id,status
2024-11-11,20:00,LAC,OKC,401704781,Final
2024-11-11,20:00,SAC,SAS,401704782,Final
2024-11-12,19:00,ATL,BOS,401703370,Final
2024-11-12,19:00,MIA,DET,401703371,Final
2024-11-12,19:00,CHA,ORL,401703372,Final
2024-11-12,19:30,NYK,PHI,401703373,Final
2024-11-12,20:00,TOR,MIL,401703374,Final
2024-11-12,21:00,PHX,UTA,401703375,Final
2024-11-12,22:00,DAL,GSW,401703376,Final
2024-11-12,22:00,MIN,POR,401703377,Final
2024-11-13,19:00,IND,ORL,401704783,Final
2024-11-13,19:30,BOS,BKN,401704784,Final
2024-11-13,19:30,CHI,NYK,401704785,Final
2024-11-13,19:30,CLE,PHI,401704786,Final
2024-11-13,19:30,NOP,OKC,401704787,Final
2024-11-13,20:00,LAC,HOU,401704788,Final
2024-11-13,20:00,DET,MIL,401704789,Final
2024-11-13,20:00,WAS,SAS,401704790,Final
2024-11-13,22:00,MEM,LAL,401704791,Final
2024-11-13,22:00,MIN,POR,401704792,Final
2024-11-13,22:00,PHX,SAC,401704793,Final
2024-11-14,21:00,DAL,UTA,401704794,Final
2024-11-15,19:00,MIA,IND,401703378,Final
2024-11-15,19:00,PHI,ORL,401703379,Final
2024-11-15,19:00,DET,TOR,401703380,Final
2024-11-15,19:30,WAS,ATL,401703381,Final
2024-11-15,19:30,CHI,CLE,401703382,Final
2024-11-15,19:30,BKN,NYK,401703383,Final
2024-11-15,19:30,LAL,SAS,401703384,Final
2024-11-15,20:00,LAC,HOU,401703385,Final
2024-11-15,20:00,DEN,NOP,401703386,Final
2024-11-15,20:00,PHX,OKC,401703387,Final
2024-11-15,22:00,MEM,GSW,401703388,Final
2024-11-15,22:00,MIN,SAC,401703389,Final
2024-11-16,15:00,MIL,CHA,401704795,Final
2024-11-16,20:00,TOR,BOS,401704796,Final
2024-11-16,20:00,LAL,NOP,401704797,Final
2024-11-16,20:30,SAS,DAL,401704798,Final
2024-11-16,22:00,UTA,SAC,401704799,Final
2024-11-17,15:30,PHX,MIN,401704800,Final
2024-11-17,17:00,MIA,IND,401704801,Final
2024-11-17,18:00,CHA,CLE,401704802,Final
2024-11-17,18:00,DET,WAS,401704803,Final
2024-11-17,18:00,DEN,MEM,401704804,Final
2024-11-17,18:00,ATL,POR,401704805,Final
2024-11-17,19:00,BKN,NYK,401704806,Final
2024-11-17,19:00,HOU,CHI,401704807,Final
2024-11-17,19:00,DAL,OKC,401704808,Final
2024-11-17,21:00,UTA,LAC,401704809,Final
2024-11-18,19:00,CHI,DET,401704810,Final
2024-11-18,19:30,PHI,MIA,401704811,Final
2024-11-18,19:30,WAS,NYK,401704812,Final
2024-11-18,19:30,IND,TOR,401704813,Final
2024-11-18,20:00,HOU,MIL,401704814,Final
2024-11-18,21:00,ORL,PHX,401704815,Final
2024-11-18,22:00,ATL,SAC,401704816,Final
2024-11-18,22:30,GSW,LAC,401704817,Final
2024-11-19,19:00,CLE,BOS,401703390,Final
2024-11-19,19:30,CHA,BKN,401703391,Final
2024-11-19,20:00,DEN,MEM,401703392,Final
2024-11-19,20:30,NOP,DAL,401703393,Final
2024-11-19,21:30,OKC,SAS,401703394,Final
2024-11-19,22:30,UTA,LAL,401703395,Final
2024-11-20,19:30,NOP,CLE,401704818,Final
2024-11-20,19:30,CHI,MIL,401704819,Final
2024-11-20,20:00,IND,HOU,401704820,Final
2024-11-20,20:00,PHI,MEM,401704821,Final
2024-11-20,20:00,POR,OKC,401704822,Final
2024-11-20,22:00,NYK,PHX,401704823,Final
2024-11-20,22:00,ATL,GSW,401704824,Final
2024-11-20,22:30,ORL,LAC,401704825,Final
2024-11-21,19:00,DET,CHA,401704826,Final
2024-11-21,19:30,MIN,TOR,401704827,Final
2024-11-21,20:00,UTA,SAS,401704828,Final
2024-11-21,22:30,ORL,LAL,401704829,Final
2024-11-22,19:00,BKN,PHI,401703396,Final
2024-11-22,19:00,BOS,WAS,401703397,Final
2024-11-22,19:30,GSW,NOP,401703401,Final
2024-11-22,20:00,IND,MIL,401703398,Final
2024-11-22,20:00,ATL,CHI,401703399,Final
2024-11-22,20:00,POR,HOU,401703400,Final
2024-11-22,22:00,DAL,DEN,401703402,Final
2024-11-22,22:30,SAC,LAC,401703403,Final
2024-11-23,17:00,NYK,UTA,401704830,Final
2024-11-23,19:00,DET,ORL,401704831,Final
2024-11-23,20:00,MEM,CHI,401704832,Final
2024-11-23,20:00,POR,HOU,401704833,Final
2024-11-23,20:00,CHA,MIL,401704834,Final
2024-11-23,20:30,GSW,SAS,401704835,Final
2024-11-23,22:30,DEN,LAL,401704836,Final
2024-11-24,15:30,MIN,BOS,401704837,Final
2024-11-24,17:00,WAS,IND,401704838,Final
2024-11-24,18:00,DAL,MIA,401704839,Final
2024-11-24,18:00,LAC,PHI,401704840,Final
2024-11-24,19:30,TOR,CLE,401704841,Final
2024-11-24,21:00,BKN,SAC,401704842,Final
2024-11-25,19:00,ORL,CHA,401704843,Final
2024-11-25,19:00,TOR,DET,401704844,Final
2024-11-25,19:00,NOP,IND,401704845,Final
2024-11-25,19:30,DAL,ATL,401704846,Final
2024-11-25,19:30,LAC,BOS,401704847,Final
2024-11-25,20:00,POR,MEM,401704848,Final
2024-11-25,21:00,NYK,DEN,401704849,Final
2024-11-25,22:00,BKN,GSW,401704850,Final
2024-11-25,22:00,OKC,SAC,401704851,Final
2024-11-26,19:00,CHI,WAS,401703404,Final
2024-11-26,19:30,MIL,MIA,401703405,Final
2024-11-26,20:00,HOU,MIN,401703406,Final
2024-11-26,21:00,SAS,UTA,401703407,Final
2024-11-26,22:00,LAL,PHX,401703408,Final
2024-11-27,19:00,MIA,CHA,401704852,Final
2024-11-27,19:00,ATL,CLE,401704853,Final
2024-11-27,19:00,POR,IND,401704854,Final
2024-11-27,19:00,CHI,ORL,401704855,Final
2024-11-27,19:00,HOU,PHI,401704856,Final
2024-11-27,19:00,LAC,WAS,401704857,Final
2024-11-27,19:30,NYK,DAL,401704858,Final
2024-11-27,20:00,DET,MEM,401704859,Final
2024-11-27,20:00,SAC,MIN,401704860,Final
2024-11-27,20:00,TOR,NOP,401704861,Final
2024-11-27,20:30,LAL,SAS,401704862,Final
2024-11-27,21:00,BKN,PHX,401704863,Final
2024-11-27,21:00,DEN,UTA,401704864,Final
2024-11-27,22:00,OKC,GSW,401704865,Final
2024-11-29,12:00,NYK,CHA,401703409,Final
2024-11-29,14:30,CLE,ATL,401703410,Final
2024-11-29,17:00,NOP,MEM,401703411,Final
2024-11-29,19:30,ORL,BKN,401703412,Final
2024-11-29,19:30,LAC,MIN,401703413,Final
2024-11-29,20:00,DET,IND,401703414,Final
2024-11-29,20:00,TOR,MIA,401703415,Final
2024-11-29,20:00,BOS,CHI,401703416,Final
2024-11-29,22:00,OKC,LAL,401703417,Final
2024-11-29,22:00,SAC,POR,401703418,Final
2024-11-30,18:00,ATL,CHA,401704866,Final
2024-11-30,19:00,PHI,DET,401704867,Final
2024-11-30,20:00,WAS,MIL,401704868,Final
2024-11-30,21:00,GSW,PHX,401704869,Final
2024-11-30,21:30,DAL,UTA,401704870,Final
2024-12-01,15:30,ORL,BKN,401704871,Final
2024-12-01,15:30,IND,MEM,401704872,Final
2024-12-01,18:00,BOS,CLE,401704873,Final
2024-12-01,18:00,NOP,NYK,401704874,Final
2024-12-01,18:00,MIA,TOR,401704875,Final
2024-12-01,19:00,OKC,HOU,401704876,Final
2024-12-01,20:00,LAL,UTA,401704877,Final
2024-12-01,21:00,DAL,POR,401704878,Final
2024-12-01,21:00,SAS,SAC,401704879,Final
2024-12-01,22:00,DEN,LAC,401704880,Final
2024-12-02,19:30,NOP,ATL,401704881,Final
2024-12-02,19:30,MIA,BOS,401704882,Final
2024-12-02,20:00,BKN,CHI,401704883,Final
2024-12-02,20:00,LAL,MIN,401704884,Final
2024-12-03,19:00,PHI,CHA,401703419,Final
2024-12-03,19:00,WAS,CLE,401703420,Final
2024-12-03,19:00,MIL,DET,401703421,Final
2024-12-03,19:30,ORL,NYK,401703422,Final
2024-12-03,19:30,IND,TOR,401703423,Final
2024-12-03,20:00,UTA,OKC,401703424,Final
2024-12-03,20:30,MEM,DAL,401703425,Final
2024-12-03,21:00,SAS,PHX,401703426,Final
2024-12-03,22:00,GSW,DEN,401703427,Final
2024-12-03,22:00,HOU,SAC,401703428,Final
2024-12-03,22:30,POR,LAC,401703429,Final
2024-12-04,19:30,DET,BOS,401704885,Final
2024-12-04,19:30,IND,BKN,401704886,Final
2024-12-04,19:30,LAL,MIA,401704887,Final
2024-12-04,19:30,ORL,PHI,401704888,Final
2024-12-04,20:00,ATL,MIL,401704889,Final
2024-12-04,22:30,MIN,LAC,401704890,Final
2024-12-05,19:00,DEN,CLE,401704891,Final
2024-12-05,19:00,DAL,WAS,401704892,Final
2024-12-05,19:30,CHA,NYK,401704893,Final
2024-12-05,19:30,OKC,TOR,401704894,Final
2024-12-05,20:00,SAC,MEM,401704895,Final
2024-12-05,20:00,PHX,NOP,401704896,Final
2024-12-05,20:00,CHI,SAS,401704897,Final
2024-12-05,22:00,HOU,GSW,401704898,Final
2024-12-06,19:00,ORL,PHI,401704899,Final
2024-12-06,19:30,LAL,ATL,401704900,Final
2024-12-06,19:30,MIL,BOS,401704901,Final
2024-12-06,20:00,IND,CHI,401704902,Final
2024-12-06,20:00,SAC,SAS,401704903,Final
2024-12-06,22:00,MIN,GSW,401704904,Final
2024-12-06,22:00,UTA,POR,401704905,Final
2024-12-07,13:00,CLE,CHA,401704906,Final
2024-12-07,19:00,DEN,WAS,401704907,Final
2024-12-07,19:00,OKC,NOP,401704908,Final
2024-12-07,19:30,DET,NYK,401704909,Final
2024-12-07,19:30,DAL,TOR,401704910,Final
2024-12-07,20:00,MEM,BOS,401704911,Final
2024-12-07,20:00,PHX,MIA,401704912,Final
2024-12-08,13:00,PHI,CHI,401704913,Final
2024-12-08,15:30,MIL,BKN,401704914,Final
2024-12-08,17:00,CHA,IND,401704915,Final
2024-12-08,18:00,DEN,ATL,401704916,Final
2024-12-08,18:00,CLE,MIA,401704917,Final
2024-12-08,18:30,PHX,ORL,401704918,Final
2024-12-08,19:00,MEM,WAS,401704919,Final
2024-12-08,19:00,NOP,SAS,401704920,Final
2024-12-08,20:30,MIN,GSW,401704921,Final
2024-12-08,21:00,HOU,LAC,401704922,Final
2024-12-08,21:00,UTA,SAC,401704923,Final
2024-12-08,21:30,POR,LAL,401704924,Final
2024-12-09,19:30,NYK,TOR,401704925,Final
2024-12-10,19:00,ORL,MIL,401734902,Final
2024-12-10,21:30,DAL,OKC,401734903,Final
2024-12-11,19:00,ATL,NYK,401734904,Final
2024-12-11,21:30,GSW,HOU,401734905,Final
2024-12-12,19:30,DET,BOS,401736799,Final
2024-12-12,19:30,TOR,MIA,401736800,Final
2024-12-12,20:00,SAC,NOP,401736801,Final
2024-12-13,19:00,WAS,CLE,401736802,Final
2024-12-13,19:00,IND,PHI,401736803,Final
2024-12-13,20:00,LAL,MIN,401736804,Final
2024-12-13,20:00,BKN,MEM,401736805,Final
2024-12-13,20:00,CHA,CHI,401736806,Final
2024-12-13,21:00,LAC,DEN,401736807,Final
2024-12-13,21:30,PHX,UTA,401736808,Final
2024-12-13,22:00,SAS,POR,401736809,Final
2024-12-14,16:30,ATL,MIL,401734906,Final
2024-12-14,20:30,HOU,OKC,401734907,Final
2024-12-15,17:00,NOP,IND,401736810,Final
2024-12-15,18:00,BOS,WAS,401736811,Final
2024-12-15,18:00,NYK,ORL,401737902,Final
2024-12-15,19:00,MIN,SAS,401736812,Final
2024-12-15,20:00,POR,PHX,401736813,Final
2024-12-15,20:30,DAL,GSW,401737912,Final
2024-12-15,21:30,MEM,LAL,401736814,Final
2024-12-16,19:00,PHI,CHA,401736815,Final
2024-12-16,19:00,MIA,DET,401736816,Final
2024-12-16,19:30,CHI,TOR,401736817,Final
2024-12-16,19:30,CLE,BKN,401736818,Final
2024-12-16,22:00,DEN,SAC,401736819,Final
2024-12-16,22:30,UTA,LAC,401736820,Final
2024-12-17,20:30,MIL,OKC,401734908,Final
2024-12-19,19:00,UTA,DET,401704926,Final
2024-12-19,19:00,OKC,ORL,401704927,Final
2024-12-19,19:00,CHA,WAS,401704928,Final
2024-12-19,19:30,CHI,BOS,401704929,Final
2024-12-19,19:30,BKN,TOR,401704930,Final
2024-12-19,20:00,NOP,HOU,401704931,Final
2024-12-19,20:00,GSW,MEM,401704932,Final
2024-12-19,20:00,ATL,SAS,401704936,Final
2024-12-19,20:30,LAC,DAL,401704934,Final
2024-12-19,21:00,IND,PHX,401704935,Final
2024-12-19,21:30,NYK,MIN,401704933,Final
2024-12-19,22:00,DEN,POR,401704937,Final
2024-12-19,22:00,LAL,SAC,401704938,Final
2024-12-20,19:00,CHA,PHI,401704939,Final
2024-12-20,19:30,MIL,CLE,401704940,Final
2024-12-20,20:00,OKC,MIA,401704941,Final
2024-12-21,18:00,LAL,SAC,401704942,Final
2024-12-21,19:00,MIA,ORL,401704943,Final
2024-12-21,19:30,MEM,ATL,401704944,Final
2024-12-21,19:30,UTA,BKN,401704945,Final
2024-12-21,20:00,PHI,CLE,401704946,Final
2024-12-21,20:00,BOS,CHI,401704947,Final
2024-12-21,20:00,WAS,MIL,401704948,Final
2024-12-21,20:00,GSW,MIN,401704949,Final
2024-12-21,20:00,NYK,NOP,401704950,Final
2024-12-21,20:30,LAC,DAL,401704951,Final
2024-12-21,20:30,POR,SAS,401704952,Final
2024-12-21,21:00,DET,PHX,401704953,Final
2024-12-22,18:00,HOU,TOR,401704954,Final
2024-12-22,18:00,IND,SAC,401704955,Final
2024-12-22,19:00,DEN,NOP,401704956,Final
2024-12-23,19:00,HOU,CHA,401704957,Final
2024-12-23,19:00,UTA,CLE,401704958,Final
2024-12-23,19:00,BOS,ORL,401704959,Final
2024-12-23,19:00,SAS,PHI,401704960,Final
2024-12-23,19:30,MIN,ATL,401704961,Final
2024-12-23,19:30,BKN,MIA,401704962,Final
2024-12-23,19:30,TOR,NYK,401704963,Final
2024-12-23,20:00,MIL,CHI,401704964,Final
2024-12-23,20:00,LAC,MEM,401704965,Final
2024-12-23,20:00,WAS,OKC,401704966,Final
2024-12-23,20:30,POR,DAL,401704967,Final
2024-12-23,22:00,PHX,DEN,401704968,Final
2024-12-23,22:00,IND,GSW,401704969,Final
2024-12-23,22:30,DET,LAL,401704970,Final
2024-12-25,12:00,SAS,NYK,401704971,Final
2024-12-25,14:30,MIN,DAL,401704972,Final
2024-12-25,17:00,PHI,BOS,401704973,Final
2024-12-25,20:00,LAL,GSW,401704974,Final
2024-12-25,22:30,DEN,PHX,401704975,Final
2024-12-26,19:00,OKC,IND,401704976,Final
2024-12-26,19:00,MIA,ORL,401704977,Final
2024-12-26,19:00,CHA,WAS,401704978,Final
2024-12-26,19:30,CHI,ATL,401704979,Final
2024-12-26,20:00,TOR,MEM,401704980,Final
2024-12-26,20:00,BKN,MIL,401704981,Final
2024-12-26,20:00,HOU,NOP,401704982,Final
2024-12-26,22:00,UTA,POR,401704983,Final
2024-12-26,22:00,DET,SAC,401704984,Final
2024-12-27,19:00,NYK,ORL,401704985,Final
2024-12-27,19:30,IND,BOS,401704986,Final
2024-12-27,19:30,SAS,BKN,401704987,Final
2024-12-27,20:00,MIN,HOU,401704988,Final
2024-12-27,20:00,MEM,NOP,401704989,Final
2024-12-27,21:00,CLE,DEN,401704990,Final
2024-12-27,21:00,DAL,PHX,401704991,Final
2024-12-27,22:00,GSW,LAC,401704992,Final
2024-12-28,15:00,MIA,ATL,401704993,Final
2024-12-28,18:00,OKC,CHA,401704994,Final
2024-12-28,19:00,NYK,WAS,401704995,Final
2024-12-28,20:00,MIL,CHI,401704996,Final
2024-12-28,20:30,PHX,GSW,401704997,Final
2024-12-28,21:00,DET,DEN,401704998,Final
2024-12-28,21:30,PHI,UTA,401704999,Final
2024-12-28,22:00,DAL,POR,401705000,Final
2024-12-28,22:30,SAC,LAL,401705001,Final
2024-12-29,15:30,BKN,ORL,401705002,Final
2024-12-29,18:00,IND,BOS,401705003,Final
2024-12-29,18:00,ATL,TOR,401705004,Final
2024-12-29,19:00,MIA,HOU,401705005,Final
2024-12-29,19:00,MEM,OKC,401705006,Final
2024-12-29,21:00,SAS,MIN,401705007,Final
2024-12-30,19:00,CHI,CHA,401705008,Final
2024-12-30,19:00,NYK,WAS,401705009,Final
2024-12-30,20:00,LAC,NOP,401705010,Final
2024-12-30,21:00,DEN,UTA,401705011,Final
2024-12-30,22:00,CLE,GSW,401705012,Final
2024-12-30,22:00,PHI,POR,401705013,Final
2024-12-30,22:00,DAL,SAC,401705014,Final
2024-12-31,15:00,TOR,BOS,401705015,Final
2024-12-31,15:00,MIL,IND,401705016,Final
2024-12-31,19:00,LAC,SAS,401705017,Final
2024-12-31,20:00,MIN,OKC,401705018,Final
2024-12-31,21:00,MEM,PHX,401705019,Final
2024-12-31,21:00,CLE,LAL,401705020,Final
2025-01-01,19:00,ORL,DET,401705021,Final
2025-01-01,19:00,CHI,WAS,401705022,Final
2025-01-01,19:30,NOP,MIA,401705023,Final
2025-01-01,19:30,UTA,NYK,401705024,Final
2025-01-01,19:30,BKN,TOR,401705025,Final
2025-01-01,20:00,DAL,HOU,401705026,Final
2025-01-01,21:00,ATL,DEN,401705027,Final
2025-01-01,22:00,PHI,SAC,401705028,Final
2025-01-02,19:30,IND,MIA,401705029,Final
2025-01-02,19:30,BOS,MIN,401705030,Final
2025-01-02,20:00,BKN,MIL,401705031,Final
2025-01-02,20:00,LAC,OKC,401705032,Final
2025-01-02,22:00,PHI,GSW,401705033,Final
2025-01-02,22:30,POR,LAL,401705034,Final
2025-01-03,19:00,CHA,DET,401705035,Final
2025-01-03,19:30,ORL,TOR,401705036,Final
2025-01-03,20:00,BOS,HOU,401705037,Final
2025-01-03,20:00,WAS,NOP,401705038,Final
2025-01-03,20:00,NYK,OKC,401705039,Final
2025-01-03,20:30,CLE,DAL,401705040,Final
2025-01-03,21:00,SAS,DEN,401705041,Final
2025-01-03,22:00,MEM,SAC,401705042,Final
2025-01-03,22:30,ATL,LAL,401705043,Final
2025-01-04,18:00,PHI,BKN,401705044,Final
2025-01-04,19:00,MIN,DET,401705045,Final
2025-01-04,19:00,PHX,IND,401705046,Final
2025-01-04,20:00,UTA,MIA,401705047,Final
2025-01-04,20:00,NYK,CHI,401705048,Final
2025-01-04,20:00,POR,MIL,401705049,Final
2025-01-04,20:00,DEN,SAS,401705050,Final
2025-01-04,20:30,MEM,GSW,401705051,Final
2025-01-04,22:30,ATL,LAC,401705052,Final
2025-01-05,15:30,BOS,OKC,401705053,Final
2025-01-05,18:00,CHA,CLE,401705054,Final
2025-01-05,18:00,NOP,WAS,401705055,Final
2025-01-05,18:30,UTA,ORL,401705056,Final
2025-01-05,19:00,LAL,HOU,401705057,Final
2025-01-05,20:30,SAC,GSW,401705058,Final
2025-01-06,19:00,POR,DET,401705059,Final
2025-01-06,19:00,PHX,PHI,401705060,Final
2025-01-06,19:30,IND,BKN,401705061,Final
2025-01-06,19:30,ORL,NYK,401705062,Final
2025-01-06,19:30,MIL,TOR,401705063,Final
2025-01-06,20:00,SAS,CHI,401705064,Final
2025-01-06,20:00,DAL,MEM,401705065,Final
2025-01-06,20:00,LAC,MIN,401705066,Final
2025-01-06,22:00,MIA,SAC,401705067,Final
2025-01-07,19:00,PHX,CHA,401705068,Final
2025-01-07,19:00,HOU,WAS,401705069,Final
2025-01-07,19:30,LAL,DAL,401705070,Final
2025-01-07,20:00,MIN,NOP,401705071,Final
2025-01-07,21:00,ATL,UTA,401705072,Final
2025-01-07,22:00,BOS,DEN,401705073,Final
2025-01-07,22:00,MIA,GSW,401705074,Final
2025-01-08,19:00,OKC,CLE,401705075,Final
