game_date,home_team,away_team,home_ml_odds,away_ml_odds,bookmaker,snapshot_timestamp,api_game_id
2024-11-11,HOU,WAS,-650,470,DraftKings,2024-11-12T00:25:37Z,ce9117fa84821ae069a20238f90206a3
2024-11-11,OKC,LAC,-270,220,DraftKings,2024-11-12T00:25:37Z,aac06078dcea994124e8ba33553dab22
2024-11-11,SAS,SAC,114,-135,DraftKings,2024-11-12T00:25:37Z,a03bb6d54e8c501291594c78c582efe3
2024-11-12,BOS,ATL,-1300,700,DraftKings,2024-11-13T00:25:38Z,74058cb479045efa21ebd5c57050e23e
2024-11-12,ORL,CHA,-345,250,DraftKings,2024-11-13T00:25:38Z,ff0b160b9779ae75b9f7d05511270837
2024-11-12,DET,MIA,-215,165,DraftKings,2024-11-13T00:25:38Z,e80e0c514aa69872360f58b079796a8b
2024-11-12,PHI,NYK,136,-162,DraftKings,2024-11-13T00:25:38Z,2d650fff73dcc627c1c0de3a4694e9fc
2024-11-12,MIL,TOR,-395,310,DraftKings,2024-11-13T00:25:38Z,30e4d7fc5396e7b0b8be16b278c123fe
2024-11-12,UTA,PHX,185,-225,DraftKings,2024-11-13T00:25:38Z,6050b0be3ce7b57b77ef6695b9cecaa1
2024-11-12,GSW,DAL,-148,124,DraftKings,2024-11-13T00:25:38Z,f0bfcb563a5de00b392bda6960db1796
2024-11-12,POR,MIN,320,-410,DraftKings,2024-11-13T00:25:38Z,4a86e15d2c8c52972524be69d15941cc
2024-11-13,ORL,IND,120,-154,DraftKings,2024-11-14T00:25:38Z,da66702637cc0413553b92c792a05c50
2024-11-13,BKN,BOS,380,-500,DraftKings,2024-11-14T00:25:38Z,8e4ee6d0217de06a9defe24875b1b24e
2024-11-13,NYK,CHI,-360,285,DraftKings,2024-11-14T00:25:38Z,ca4ada15a7c62966e17f7eecb36b2745
2024-11-13,PHI,CLE,455,-625,DraftKings,2024-11-14T00:25:38Z,479ed48e101593d026f662ec12a3c984
2024-11-13,OKC,NOP,-1100,700,DraftKings,2024-11-14T00:25:38Z,9c27acba13d14a8066e297096bce0349
2024-11-13,MIL,DET,-278,225,DraftKings,2024-11-14T00:25:38Z,ca77278189a9747eae7bd56344e86485
2024-11-13,HOU,LAC,-205,170,DraftKings,2024-11-14T00:25:38Z,521751e36a2efea1e1a05a7ed22120a4
2024-11-13,SAS,WAS,-440,340,DraftKings,2024-11-14T00:25:38Z,3eb19bad0a5843a7a402bded7ee83760
2024-11-13,LAL,MEM,-310,250,DraftKings,2024-11-14T00:25:38Z,c64a5e1b02e660dda2a9fdebff5bd591
2024-11-13,POR,MIN,380,-500,DraftKings,2024-11-14T00:25:38Z,e6189dd8c7a2ba60a32c5252d17d6de6
2024-11-13,SAC,PHX,-340,270,DraftKings,2024-11-14T00:25:38Z,aaca57d0691d4402964f21d9fa8a0d2c
2024-11-14,UTA,DAL,295,-375,DraftKings,2024-11-15T00:25:38Z,48c42a6286126b7f36c3d6e76c631de0
2024-11-15,IND,MIA,-200,154,DraftKings,2024-11-16T00:25:38Z,0619b014dfdc9d5586485d1092d0ad57
2024-11-15,ORL,PHI,-166,130,DraftKings,2024-11-16T00:25:38Z,ca224a310a95b9304f7c8b6e2494ee15
2024-11-15,TOR,DET,124,-160,DraftKings,2024-11-16T00:25:38Z,b545064206b8dded3eacfe94a3486010
2024-11-15,SAS,LAL,114,-135,DraftKings,2024-11-16T00:25:38Z,cfa354d9b48630ea2630af8defb2b9ef
2024-11-15,ATL,WAS,-425,330,DraftKings,2024-11-16T00:25:38Z,1a46dad2277cca4a74204b8e2bbe6bc6
2024-11-15,NYK,BKN,-375,295,DraftKings,2024-11-16T00:25:38Z,432e5ff1dfaf3992cc9fde2c1582c76f
2024-11-15,CLE,CHI,-500,380,DraftKings,2024-11-16T00:25:38Z,0c8bcf32079a8c03a4b22e13a8c77a41
2024-11-15,NOP,DEN,110,-130,DraftKings,2024-11-16T00:25:38Z,3dc935a0b75960161d6bfdf8f2fa8e3d
2024-11-15,HOU,LAC,-198,164,DraftKings,2024-11-16T00:25:38Z,4440572120e5bfc80b66c6092af854dc
2024-11-15,OKC,PHX,-305,250,DraftKings,2024-11-16T00:25:38Z,4f810271cfe5cec9d74be5bf4bac935b
2024-11-15,GSW,MEM,-298,240,DraftKings,2024-11-16T00:25:38Z,f539352357353e1bec8c5e594d1a816b
2024-11-15,SAC,MIN,102,-122,DraftKings,2024-11-16T00:25:38Z,88ce2e9fedcf84d708244491037ed0f2
2024-11-16,BOS,TOR,-1600,900,DraftKings,2024-11-17T00:25:38Z,c5d4bea033d5df350953050bdcb5dbf6
2024-11-16,NOP,LAL,250,-310,DraftKings,2024-11-17T00:25:38Z,0549c21b21c85673d2615dade308ae9a
2024-11-16,DAL,SAS,-850,575,DraftKings,2024-11-17T00:25:38Z,3e6ba3e7385a2b5706ce9d646cdff9b7
2024-11-16,SAC,UTA,-278,225,DraftKings,2024-11-17T00:25:38Z,e6401fb536035ca54741dd0891e5bf62
2024-11-17,IND,MIA,-3500,1400,DraftKings,2024-11-18T00:25:38Z,3de0de5cb1a2515f900818c1450c27d6
2024-11-17,WAS,DET,1000,-2100,DraftKings,2024-11-18T00:25:38Z,68e4a684137c1d8d8cdb617dc70e2740
2024-11-17,MEM,DEN,-2100,1000,DraftKings,2024-11-18T00:25:38Z,b032b3afc0dd7def72f7db31f4acfba2
2024-11-17,POR,ATL,300,-425,DraftKings,2024-11-18T00:25:38Z,a11dadc22992b37ca8f2a3eca789d203
2024-11-17,CLE,CHA,-2100,1000,DraftKings,2024-11-18T00:25:38Z,93653e2e21378af10008b568019af044
2024-11-17,CHI,HOU,175,-230,DraftKings,2024-11-18T00:25:38Z,3fd9e6f1140a0057fc6a783a4e93ad6a
2024-11-17,OKC,DAL,-298,220,DraftKings,2024-11-18T00:25:38Z,9f5a7ab5e928494aa397e4c30a0bf648
2024-11-17,NYK,BKN,-475,325,DraftKings,2024-11-18T00:25:38Z,08f615a23f6087399bb05e8a2c3c42c3
2024-11-17,LAC,UTA,-470,360,DraftKings,2024-11-18T00:25:38Z,098e51ebb9ad331b0fe039e0f3230d91
2024-11-18,DET,CHI,-140,110,DraftKings,2024-11-19T00:25:38Z,c2b6a1922c38c48e109c505afeb8b073
2024-11-18,TOR,IND,136,-162,DraftKings,2024-11-19T00:25:38Z,2260a4f4b2b303b29d4e58f6d0ee642b
2024-11-18,MIA,PHI,-142,120,DraftKings,2024-11-19T00:25:38Z,c160c10efd1d38c5221aad509e82802f
2024-11-18,NYK,WAS,-1100,700,DraftKings,2024-11-19T00:25:38Z,3425c4597f2b4d3d1a67b0faeb4d55b3
2024-11-18,MIL,HOU,-155,130,DraftKings,2024-11-19T00:25:38Z,1353a1cc4f8e9aad91c1e7c0154fffa4
2024-11-18,PHX,ORL,160,-192,DraftKings,2024-11-19T00:25:38Z,2c4636c6b6877f3ebd69eb0686c81862
2024-11-18,SAC,ATL,-166,140,DraftKings,2024-11-19T00:25:38Z,57f5956a2a5eb2762e08a3d4f8e8b2d0
2024-11-18,LAC,GSW,170,-205,DraftKings,2024-11-19T00:25:38Z,4eb1757948972e8fe4040d4a35d8760b
2024-11-19,BOS,CLE,-315,230,DraftKings,2024-11-20T00:25:39Z,28ce00ceda2646f4b0579095537d2c55
2024-11-19,BKN,CHA,-118,-102,DraftKings,2024-11-20T00:25:39Z,4f0bbc699601b7e229affc95e3305210
2024-11-19,MEM,DEN,-250,205,DraftKings,2024-11-20T00:25:39Z,d070638782ccca86d8b610ef704f9be0
2024-11-19,DAL,NOP,-1000,650,DraftKings,2024-11-20T00:25:39Z,5dc4f9a9d1a0eeacee652cd7556b57e7
2024-11-19,SAS,OKC,370,-485,DraftKings,2024-11-20T00:25:39Z,1868bde5ea04d48d73e7ec63602deebd
2024-11-19,LAL,UTA,-600,440,DraftKings,2024-11-20T00:25:39Z,4da1e5d0859d00cf060770cbe9d575ac
2024-11-20,MIL,CHI,-375,295,DraftKings,2024-11-21T00:25:39Z,9b2809453fe61d0a5e1269a2fb7a2af0
2024-11-20,CLE,NOP,-1000,650,DraftKings,2024-11-21T00:25:39Z,ee5a41f6f099b865b1fb2c309c2cb6ec
2024-11-20,HOU,IND,-230,190,DraftKings,2024-11-21T00:25:39Z,12af867f2363b63481b69fe2d0b346e5
2024-11-20,MEM,PHI,154,-185,DraftKings,2024-11-21T00:25:39Z,30daa4a2a4df041706fd92e2a824923b
2024-11-20,OKC,POR,-850,575,DraftKings,2024-11-21T00:25:39Z,09ffc6f23bd619ecf418571575771aa6
2024-11-20,PHX,NYK,170,-205,DraftKings,2024-11-21T00:25:39Z,d6d94773bc361c4d725b0e3dfbd959e2
2024-11-20,GSW,ATL,-345,275,DraftKings,2024-11-21T00:25:39Z,c39f736bf74b27b466d5343ce86ddc5a
2024-11-20,LAC,ORL,130,-155,DraftKings,2024-11-21T00:25:39Z,339370f3b9b0c4768e43cf3cbc91e8f5
2024-11-21,CHA,DET,-154,120,DraftKings,2024-11-22T00:25:40Z,a94279dcfb065a9c40cc6869d6b68fcd
2024-11-21,TOR,MIN,205,-250,DraftKings,2024-11-22T00:25:40Z,fc0af137075bbfab01411d88dcec50a5
