player,multiplier,date,matchup,team,is_home,inj_diff,inj_abs,shap_diff,shap_abs,shap_elo_int,total_shap,pred_home_win,actual_home_win,correct,abs_shap
Giannis Antetokounmpo,3.0,2024-12-23,MIL @ CHI,MIL,False,-5.5428241186930265,24.457175881306974,-0.041517917,-0.026355177,-0.058629144,-0.12650223,0.20214824,0,True,0.12650223
Giannis Antetokounmpo,3.0,2024-12-26,BKN @ MIL,MIL,True,1.0558829638698874,28.944117036130113,-0.0823702,-0.038337804,-0.01318529,-0.1338933,0.38883138,0,True,0.1338933
Giannis Antetokounmpo,3.0,2024-12-28,MIL @ CHI,MIL,False,-1.7769649811576844,28.223035018842317,-0.0045566885,0.44137293,-0.028124422,0.40869182,0.7283023,1,True,0.40869182
Giannis Antetokounmpo,3.0,2024-12-31,MIL @ IND,MIL,False,-4.09322662564197,25.906773374358032,-0.081262745,-0.076425545,-0.040820602,-0.19850889,0.28764498,0,True,0.19850889
Giannis Antetokounmpo,3.0,2025-01-02,BKN @ MIL,MIL,True,0.6477866552020775,29.352213344797924,-0.027108803,-0.012367193,-0.015377008,-0.054853003,0.20325258,0,True,0.054853003
Giannis Antetokounmpo,3.0,2025-01-04,POR @ MIL,MIL,True,7.4688832138203285,22.531116786179673,-0.05037779,-0.07406228,0.026203306,-0.09823677,0.21205896,0,True,0.09823677
Giannis Antetokounmpo,3.0,2025-01-06,MIL @ TOR,MIL,False,-12.725782875186233,17.274217124813767,0.26804212,-0.020007253,0.09140879,0.33944365,0.27926454,0,True,0.33944365
Giannis Antetokounmpo,3.0,2025-01-08,SAS @ MIL,MIL,True,8.059059206896087,21.940940793103913,0.005021426,-0.022279209,0.047725633,0.03046785,0.9038048,1,True,0.03046785
Giannis Antetokounmpo,3.0,2025-01-10,MIL @ ORL,MIL,False,-2.8202994083796913,27.17970059162031,0.0138711,-0.093219265,-0.015031194,-0.09437936,0.117873445,0,True,0.09437936
Giannis Antetokounmpo,3.0,2025-01-12,MIL @ NYK,MIL,False,-9.488976865485967,20.511023134514033,0.38349065,0.09862588,0.10607879,0.5881953,0.79437095,1,True,0.5881953
Giannis Antetokounmpo,3.0,2025-01-14,SAC @ MIL,MIL,True,10.67674848237957,19.323251517620427,-0.05996946,0.037091788,0.13710889,0.11423122,0.6411615,1,True,0.11423122
Giannis Antetokounmpo,3.0,2025-01-15,ORL @ MIL,MIL,True,0.0,30.0,0.006699695,0.118904956,0.004527607,0.13013226,0.86556816,1,True,0.13013226
Giannis Antetokounmpo,3.0,2025-01-17,TOR @ MIL,MIL,True,4.040625104340052,25.95937489565995,-0.044374704,0.10537864,-0.055744268,0.0052596703,0.86801285,1,True,0.0052596703
Giannis Antetokounmpo,3.0,2025-01-19,PHI @ MIL,MIL,True,0.0,30.0,0.009351635,0.24182077,0.008083477,0.25925586,0.8844507,1,True,0.25925586
Giannis Antetokounmpo,3.0,2025-01-23,MIA @ MIL,MIL,True,0.7582293856899387,29.241770614310063,0.02557104,0.20843334,0.03162037,0.26562476,0.9510412,1,True,0.26562476
Giannis Antetokounmpo,3.0,2025-01-25,MIL @ LAC,MIL,False,-6.315419331720781,23.684580668279217,-0.02150099,0.00049358606,0.013466211,-0.0075411927,0.5130653,1,True,0.0075411927
Giannis Antetokounmpo,3.0,2025-01-27,MIL @ UTA,MIL,False,0.0,30.0,-0.016994165,0.16525005,0.026283018,0.17453891,0.17128384,0,True,0.17453891
Giannis Antetokounmpo,3.0,2025-01-31,MIL @ SAS,MIL,False,-10.122126858215662,19.877873141784338,0.16386709,0.045763142,-0.017272402,0.19235782,0.17190194,1,False,0.19235782
Giannis Antetokounmpo,3.0,2025-02-02,MEM @ MIL,MIL,True,2.7743180861697816,27.22568191383022,0.027620059,0.009568713,-0.057954744,-0.020765971,0.6492609,0,False,0.020765971
Giannis Antetokounmpo,3.0,2025-02-03,MIL @ OKC,MIL,False,-3.0413162131605986,26.9586837868394,-0.013030799,0.109030664,-0.007895813,0.088104054,0.46424025,1,False,0.088104054
Giannis Antetokounmpo,3.0,2025-02-05,MIL @ CHA,MIL,False,-1.844693022832912,28.155306977167086,0.002154242,0.2348397,0.020348554,0.2573425,0.39436784,0,True,0.2573425
Giannis Antetokounmpo,3.0,2025-02-07,MIL @ ATL,MIL,False,0.0,30.0,-0.0013995795,0.1842264,0.022264212,0.20509103,0.51143765,1,True,0.20509103
Giannis Antetokounmpo,3.0,2025-02-09,PHI @ MIL,MIL,True,-1.2568819050224622,28.74311809497754,-0.024755312,0.1921413,-0.01015569,0.15723029,0.7237535,1,True,0.15723029
Giannis Antetokounmpo,3.0,2025-02-10,GSW @ MIL,MIL,True,4.995146617649091,25.00485338235091,-0.07875791,-0.061203428,-0.029111907,-0.16907324,0.5323345,0,False,0.16907324
Giannis Antetokounmpo,3.0,2025-02-12,MIL @ MIN,MIL,False,-4.221633041555485,25.778366958444515,-0.031775553,0.0013563881,-0.016786456,-0.04720562,0.37154055,0,True,0.04720562
Giannis Antetokounmpo,3.0,2025-02-20,LAC @ MIL,MIL,True,8.137482505911404,21.862517494088596,-0.04446168,-0.120839775,-0.06520044,-0.23050189,0.48674658,1,False,0.23050189
Giannis Antetokounmpo,3.0,2025-02-21,MIL @ WAS,MIL,False,-7.772299608532393,22.227700391467607,0.040950965,0.0077923597,0.0647864,0.11352973,0.49351174,0,True,0.11352973
Giannis Antetokounmpo,3.0,2025-02-23,MIA @ MIL,MIL,True,4.812735631043944,25.187264368956058,-0.116338275,0.0764218,-0.08280612,-0.122722596,0.8053939,1,True,0.122722596
Giannis Antetokounmpo,3.0,2025-02-25,MIL @ HOU,MIL,False,-3.9143368646861454,26.085663135313855,-0.00037239556,0.12783869,-0.010342876,0.11712342,0.34228745,1,False,0.11712342
Giannis Antetokounmpo,3.0,2025-02-27,DEN @ MIL,MIL,True,4.328056739643268,25.4428197572119,-0.06958783,-0.02711675,-0.063611805,-0.16031638,0.40754998,1,False,0.16031638
Giannis Antetokounmpo,3.0,2025-03-01,MIL @ DAL,MIL,False,0.0,30.0,-0.013908078,0.2975124,0.025156591,0.3087609,0.28595328,0,True,0.3087609
Giannis Antetokounmpo,3.0,2025-03-04,MIL @ ATL,MIL,False,-4.433419949609025,25.566580050390975,-0.019574348,-0.034315858,-0.02543643,-0.07932664,0.30852786,0,True,0.07932664
Giannis Antetokounmpo,3.0,2025-03-05,DAL @ MIL,MIL,True,0.0,30.0,-0.006843957,0.26727346,0.0034941768,0.26392367,0.66199726,1,True,0.26392367
Giannis Antetokounmpo,3.0,2025-03-08,ORL @ MIL,MIL,True,9.240264626886622,20.75973537311338,-0.08110899,0.08026306,0.04415716,0.043311235,0.77008104,0,False,0.043311235
Giannis Antetokounmpo,3.0,2025-03-09,CLE @ MIL,MIL,True,11.226194553388941,18.77380544661106,-0.040411502,-0.016077047,0.031705186,-0.024783365,0.35513324,0,True,0.024783365
Giannis Antetokounmpo,3.0,2025-03-11,MIL @ IND,MIL,False,-4.541634966493813,25.458365033506187,-0.010714905,0.039377917,-0.0711002,-0.04243719,0.2491365,1,False,0.04243719
Giannis Antetokounmpo,3.0,2025-03-13,LAL @ MIL,MIL,True,0.0,30.0,-0.0064100344,0.33562386,0.00722504,0.33643886,0.76136273,1,True,0.33643886
Giannis Antetokounmpo,3.0,2025-03-15,IND @ MIL,MIL,True,8.058631362776357,21.941368637223643,-0.016359784,-0.11863566,-0.037602447,-0.17259789,0.67942995,1,True,0.17259789
Giannis Antetokounmpo,3.0,2025-03-16,OKC @ MIL,MIL,True,0.9505728280291521,29.049427171970848,0.0032353632,0.12415023,-0.0057176696,0.12166793,0.3743501,0,True,0.12166793
Giannis Antetokounmpo,3.0,2025-03-18,MIL @ GSW,MIL,False,-15.0,15.0,0.40433425,-0.0027535341,0.17558102,0.5771617,0.40398523,1,False,0.5771617
Giannis Antetokounmpo,3.0,2025-03-20,MIL @ LAL,MIL,False,-15.0,15.0,0.32603946,-0.05363136,0.11790018,0.39030826,0.4702257,0,True,0.39030826
Giannis Antetokounmpo,3.0,2025-03-22,MIL @ SAC,MIL,False,-10.75505116045867,19.24494883954133,0.23612575,-0.02249258,-0.040822905,0.17281027,0.2888584,0,True,0.17281027
Giannis Antetokounmpo,3.0,2025-03-24,MIL @ PHX,MIL,False,-5.859217638939816,24.140782361060182,-0.025853423,-0.055355255,-0.055694383,-0.13690306,0.35590124,1,False,0.13690306
Giannis Antetokounmpo,3.0,2025-03-26,MIL @ DEN,MIL,False,0.0,30.0,-0.005715508,0.117809236,0.005696891,0.117790624,0.6303856,1,True,0.117790624
Giannis Antetokounmpo,3.0,2025-03-28,NYK @ MIL,MIL,True,6.4564330043506395,23.54356699564936,-0.084549636,0.018728293,-0.10942306,-0.1752444,0.69146264,0,False,0.1752444
Giannis Antetokounmpo,3.0,2025-03-30,ATL @ MIL,MIL,True,0.0,30.0,-0.012760749,0.1537203,0.012412234,0.1533718,0.55525607,0,False,0.1533718
Giannis Antetokounmpo,3.0,2025-04-01,PHX @ MIL,MIL,True,1.7177303814095453,28.282269618590455,0.0725304,0.29705927,0.04206993,0.4116596,0.8362188,1,True,0.4116596
Giannis Antetokounmpo,3.0,2025-04-03,MIL @ PHI,MIL,False,0.0,30.0,-0.017002845,0.38796312,0.0254352,0.39639547,0.33021182,0,True,0.39639547
Giannis Antetokounmpo,3.0,2025-04-05,MIL @ MIA,MIL,False,-2.410959836158799,27.5890401638412,-0.01929451,0.15353778,0.0057953233,0.1400386,0.21566021,0,True,0.1400386
Giannis Antetokounmpo,3.0,2025-04-06,MIL @ NOP,MIL,False,0.0,30.0,-0.017350065,0.2641475,0.022920458,0.26971787,0.121529415,0,True,0.26971787
Giannis Antetokounmpo,3.0,2025-04-08,MIN @ MIL,MIL,True,13.672209026128266,16.327790973871736,0.010663101,0.038891535,0.03727277,0.08682741,0.66265315,1,True,0.08682741
Giannis Antetokounmpo,3.0,2025-04-10,NOP @ MIL,MIL,True,0.0,30.0,0.0028825272,0.19913335,0.018173981,0.22018985,0.928691,1,True,0.22018985
Giannis Antetokounmpo,3.0,2025-04-11,MIL @ DET,MIL,False,-3.8672164807944753,26.132783519205525,0.060644086,0.13188231,-0.013598064,0.17892833,0.2770369,0,True,0.17892833
Giannis Antetokounmpo,3.0,2025-04-13,DET @ MIL,MIL,True,6.235737575102117,23.764262424897883,-0.009585034,-0.010372671,-0.052481856,-0.072439566,0.611208,1,True,0.072439566
Nikola Jokic,2.8,2024-11-15,DEN @ NOP,DEN,False,-1.1681263010467156,28.831873698953284,-0.010924311,0.43601087,0.007852999,0.43293956,0.64895964,1,True,0.43293956
Nikola Jokic,2.8,2024-11-17,DEN @ MEM,DEN,False,-7.049020225066412,22.950979774933586,0.08276987,0.12112949,0.03955232,0.24345167,0.74343544,1,True,0.24345167
Nikola Jokic,2.8,2024-11-19,DEN @ MEM,DEN,False,-4.930255379460711,25.06974462053929,-0.010328215,0.07669055,-0.03278652,0.033575818,0.4393468,0,True,0.033575818
Nikola Jokic,2.8,2024-11-22,DAL @ DEN,DEN,True,0.0,30.0,-0.008028393,0.109004915,0.019252356,0.12022887,0.32565454,0,True,0.12022887
Nikola Jokic,2.8,2025-01-10,BKN @ DEN,DEN,True,0.45718712976051634,29.542812870239484,0.027932495,0.1353435,0.027559625,0.19083562,0.93437195,1,True,0.19083562
Nikola Jokic,2.8,2025-01-12,DEN @ DAL,DEN,False,0.0,30.0,-0.03096278,0.08100753,0.014275847,0.0643206,0.18463926,0,True,0.0643206
