game_date,matchup,model_prob,edge,kelly_frac,bet_size,won,profit,bankroll,penalty_reason
2025-03-21,MEM @ LAC,0.6549258,0.13092579999999998,0.09637046299999999,37495339926.29934,True,34083263993.0061,502775013071.7478,No penalty
2025-03-22,BKN @ IND,0.6439277,0.11992769999999997,0.0882868595,40222001045.73982,True,36561798950.5775,539336812022.3253,No penalty
2025-03-22,WAS @ NYK,0.7146826,0.19068259999999992,0.14029171099999996,43146944961.786026,True,39220572970.2635,578557384992.5889,No penalty
2025-03-22,CHI @ LAL,0.67258614,0.14858614000000003,0.10935081290000004,46284590799.40711,False,-46284590799.40711,532272794193.18176,No penalty
2025-03-23,CHA @ MIA,0.6824592,0.15845920000000002,0.11660751200000001,42581823535.454544,True,38706877593.72818,570979671786.9099,No penalty
2025-03-23,SAS @ TOR,0.6178544,0.0938544,0.06912298400000004,39467818717.25185,False,-39467818717.25185,531511853069.6581,No penalty
2025-03-23,DEN @ HOU,0.5874496,0.0634496,0.04677545600000004,24861709296.738277,False,-24861709296.738277,506650143772.9198,No penalty
2025-03-24,CHI @ DEN,0.62431276,0.10031276,0.07386987860000001,37426184613.17814,False,-37426184613.17814,469223959159.74164,No penalty
2025-03-24,PHI @ NOP,0.65310717,0.12910716999999994,0.09503376994999999,37537916732.779335,True,34121966310.096416,503345925469.8381,No penalty
2025-03-25,GSW @ MIA,0.58948076,0.06548076000000003,0.04826835860000006,24295681630.427048,True,22084774602.058186,525430700071.89624,No penalty
2025-03-25,ATL @ HOU,0.5816614,0.057661399999999974,0.042521129,22341906578.31741,True,20308793079.690525,545739493151.5868,No penalty
2025-03-25,MEM @ UTA,0.6129551,0.08895509999999995,0.0655219985,35757942251.66903,False,-35757942251.66903,509981550899.9178,No penalty
2025-03-26,WAS @ PHI,0.67610943,0.15210943,0.11194043104999998,40798524071.99342,False,-40798524071.99342,469183026827.9244,No penalty
2025-03-26,TOR @ BKN,0.5680114,0.044011400000000034,0.03248837900000006,15242995995.952803,False,-15242995995.952803,453940030831.97156,No penalty
2025-03-26,MIL @ DEN,0.5829829,0.05898289999999995,0.04349243150000001,19742955696.067417,True,17946346727.725285,471886377559.69684,No penalty
2025-03-27,ATL @ MIA,0.6994212,0.17542119999999994,0.129074582,37750910204.77575,True,34315577376.14116,506201954935.838,No penalty
2025-03-27,SAS @ CLE,0.662654,0.13865399999999994,0.10205068999999999,40496156394.86704,True,36811006162.93414,543012961098.77216,No penalty
2025-03-27,LAL @ CHI,0.6163698,0.09236979999999995,0.06803180299999996,36942150795.91831,True,33580415073.489746,576593376172.262,No penalty
2025-03-27,POR @ SAC,0.57772136,0.05372135999999994,0.03962519959999998,22847627618.863754,True,20768493505.547153,597361869677.8091,No penalty
2025-03-27,MEM @ OKC,0.6756873,0.15168729999999997,0.1116301655,47788949574.224724,True,43440155162.970276,640802024840.7793,No penalty
2025-03-28,CHA @ TOR,0.684429,0.16042899999999993,0.11805531499999995,51264161987.262344,True,46599123246.42147,687401148087.2008,No penalty
2025-03-28,NYK @ MIL,0.69064915,0.16664915000000002,0.12262712525000005,54992091846.97607,False,-54992091846.97607,632409056240.2247,No penalty
2025-03-28,PHX @ MIN,0.6259175,0.1019175,0.07504936250000002,47461896510.05553,True,43142863927.64047,675551920167.8652,No penalty
2025-03-28,UTA @ DEN,0.72559255,0.20159254999999998,0.14831052425000002,54044153613.42922,True,49126135634.60716,724678055802.4724,No penalty
2025-03-29,BKN @ WAS,0.5822421,0.05824209999999996,0.04294794350000002,31123432196.29445,False,-31123432196.29445,693554623606.178,No penalty
2025-03-29,IND @ OKC,0.5950671,0.07106709999999994,0.05237431849999996,36324450753.89756,True,33018925735.292885,726573549341.4708,No penalty
2025-03-30,LAC @ CLE,0.5739014,0.049901399999999985,0.036817529000000015,26750642723.512543,True,24316334235.6729,750889883577.1437,No penalty
2025-03-30,POR @ NYK,0.65426797,0.13026797,0.09588695795000003,60071190686.17149,True,54604712333.72989,805494595910.8735,No penalty
2025-03-30,ATL @ MIL,0.68441206,0.16041205999999997,0.11804286409999998,64439567672.86988,False,-64439567672.86988,741055028238.0037,No penalty
