date,game,bet_side,bet_team,edge,win_prob,odds_american,odds_decimal,stake,result,pnl,is_favorite,month
2024-10-28,IND @ ORL,away,IND,0.46491641761692426,0.6462141275405884,420.0,5.2,100,LOSS,-100.0,False,2024-10
2024-10-28,MIL @ BOS,away,MIL,0.11198496636183825,0.3973063826560974,230.0,3.3,100,LOSS,-100.0,False,2024-10
2024-10-28,DET @ MIA,away,DET,0.29054054054054057,0.5,350.0,4.5,100,LOSS,-100.0,False,2024-10
2024-10-28,CLE @ NYK,away,CLE,0.2767661765917836,0.5317997336387634,270.0,3.7,100,WIN,257.03999999999996,False,2024-10
2024-10-28,CHI @ MEM,away,CHI,0.3125655834491436,0.5048732757568359,390.0,4.9,100,WIN,371.28000000000003,False,2024-10
2024-10-28,HOU @ SAS,home,SAS,0.26558812344719485,0.5850202441215515,195.0,2.95,100,LOSS,-100.0,False,2024-10
2024-10-28,POR @ SAC,away,POR,0.26148088454662,0.4149797558784485,525.0,6.25,100,LOSS,-100.0,False,2024-10
2024-10-28,WAS @ ATL,away,WAS,0.07739242748432221,0.2301255464553833,520.0,6.2,100,WIN,495.03999999999996,False,2024-10
2024-10-29,DAL @ MIN,home,MIN,0.3001995227810247,0.8994709253311157,-175.0,1.5714285714285714,100,LOSS,-100.0,True,2024-10
2024-10-29,DEN @ BKN,away,DEN,0.17682637243854749,0.6462141275405884,100.0,2.0,100,WIN,95.19999999999999,False,2024-10
2024-10-29,NOP @ GSW,home,GSW,0.4319384577986482,0.8994709253311157,105.0,2.05,100,WIN,99.95999999999998,False,2024-10
2024-10-29,SAC @ UTA,home,UTA,0.18591957749490973,0.4951266944408417,210.0,3.1,100,LOSS,-100.0,False,2024-10
2024-10-30,LAL @ CLE,away,LAL,0.302293515539048,0.3760848641395569,1200.0,13.0,100,LOSS,-100.0,False,2024-10
2024-10-30,ATL @ WAS,home,WAS,0.3059375052516525,0.4951266944408417,400.0,5.0,100,WIN,380.79999999999995,False,2024-10
2024-10-30,DET @ PHI,home,PHI,0.1253431235040937,0.4682002663612366,175.0,2.75,100,LOSS,-100.0,False,2024-10
2024-10-30,BKN @ MEM,away,BKN,0.11470588235294119,0.25,600.0,7.0,100,WIN,571.1999999999999,False,2024-10
2024-10-30,BOS @ IND,away,BOS,0.2749269988277171,0.6462141275405884,154.0,2.54,100,LOSS,-100.0,False,2024-10
2024-10-30,ORL @ CHI,home,CHI,0.4134721269667398,0.5850202441215515,450.0,5.5,100,WIN,428.4,False,2024-10
2024-10-30,NOP @ GSW,home,GSW,0.3061011711716918,0.8994709253311157,-162.0,1.617283950617284,100,WIN,58.76543209876544,True,2024-10
2024-10-30,POR @ LAC,away,POR,0.26534205338797967,0.5317997336387634,260.0,3.6,100,WIN,247.51999999999998,False,2024-10
2024-10-30,SAS @ OKC,away,SAS,0.1936663418519692,0.3412073254585266,550.0,6.5,100,LOSS,-100.0,False,2024-10
2024-10-30,NYK @ MIA,away,NYK,0.10316848030939751,0.593047022819519,-110.0,1.9090909090909092,100,WIN,86.54545454545455,True,2024-10
2024-10-31,SAS @ UTA,home,UTA,0.1753562505769921,0.6239151358604431,114.0,2.1399999999999997,100,LOSS,-100.0,False,2024-10
2024-10-31,PHX @ LAC,home,LAC,0.25485547964204064,0.6239151358604431,160.0,2.6,100,LOSS,-100.0,False,2024-10
2024-10-31,MIL @ MEM,away,MIL,0.08925320129359793,0.688524603843689,-175.0,1.5714285714285714,100,LOSS,-100.0,True,2024-10
2024-10-31,HOU @ DAL,away,HOU,0.195666158810904,0.5048732757568359,210.0,3.1,100,WIN,199.92,False,2024-10
2024-11-01,ORL @ CLE,away,ORL,0.3253546566068897,0.3760848641395569,1800.0,19.0,100,LOSS,-100.0,False,2024-11
2024-11-01,NYK @ DET,home,DET,0.378104076866285,0.40695297718048096,3300.0,34.0,100,LOSS,-100.0,False,2024-11
2024-11-01,BOS @ CHA,home,CHA,0.2146452848727886,0.40695297718048096,390.0,4.9,100,LOSS,-100.0,False,2024-11
2024-11-01,OKC @ POR,home,POR,0.07712369597615498,0.25,455.0,5.55,100,LOSS,-100.0,False,2024-11
2024-11-01,SAC @ ATL,home,ATL,0.32357857728602996,0.4951266944408417,450.0,5.5,100,LOSS,-100.0,False,2024-11
2024-11-01,DEN @ MIN,away,DEN,0.20948537898390263,0.593047022819519,150.0,2.5,100,LOSS,-100.0,False,2024-11
2024-11-01,LAL @ TOR,home,TOR,0.5574122876226673,0.6081424951553345,1800.0,19.0,100,LOSS,-100.0,False,2024-11
2024-11-01,IND @ NOP,away,IND,0.08178303080998106,0.688524603843689,-180.0,1.5555555555555556,100,LOSS,-100.0,True,2024-11
2024-11-01,CHI @ BKN,away,CHI,0.20882470726342725,0.3973063826560974,400.0,5.0,100,LOSS,-100.0,False,2024-11
2024-11-02,CLE @ MIL,away,CLE,0.39118057049360855,0.6462141275405884,270.0,3.7,100,WIN,257.03999999999996,False,2024-11
2024-11-02,SAC @ TOR,home,TOR,0.034987524251089475,0.4761904776096344,114.0,2.1399999999999997,100,WIN,108.52799999999996,False,2024-11
2024-11-02,GSW @ HOU,away,GSW,0.11699963758188059,0.688524603843689,-154.0,1.6493506493506493,100,WIN,61.81818181818181,True,2024-11
2024-11-02,MEM @ PHI,away,MEM,0.26149598701160087,0.6462141275405884,145.0,2.45,100,WIN,138.04000000000002,False,2024-11
2024-11-02,MIN @ SAS,away,MIN,0.05981173255656036,0.688524603843689,-200.0,1.5,100,LOSS,-100.0,True,2024-11
2024-11-02,POR @ PHX,away,POR,0.36788697438697293,0.5048732757568359,600.0,7.0,100,LOSS,-100.0,False,2024-11
2024-11-02,UTA @ DEN,home,DEN,0.18274111675126903,1.0,-575.0,1.1739130434782608,100,WIN,16.556521739130424,True,2024-11
2024-11-03,ATL @ NOP,home,NOP,0.11040855391185417,0.4951266944408417,145.0,2.45,100,LOSS,-100.0,False,2024-11
2024-11-03,ORL @ DAL,away,ORL,0.08762745691801416,0.3918575048446655,215.0,3.15,100,LOSS,-100.0,False,2024-11
2024-11-04,SAC @ MIA,home,MIA,0.09185938115755377,0.6026936173439026,-115.0,1.8695652173913042,100,LOSS,-100.0,True,2024-11
2024-11-04,MIL @ CLE,away,MIL,0.274866945307374,0.5048732757568359,310.0,4.1,100,LOSS,-100.0,False,2024-11
2024-11-04,GSW @ WAS,home,WAS,0.1537630911303145,0.31147539615631104,500.0,6.0,100,LOSS,-100.0,False,2024-11
2024-11-04,LAL @ DET,home,DET,0.33345870432517344,0.6239151358604431,230.0,3.3,100,WIN,218.95999999999995,False,2024-11
2024-11-04,BOS @ ATL,home,ATL,0.27249319565416585,0.4682002663612366,390.0,4.9,100,LOSS,-100.0,False,2024-11
2024-11-04,UTA @ CHI,home,CHI,0.17047389773620814,0.8962264060974121,-310.0,1.3225806451612903,100,LOSS,-100.0,True,2024-11
2024-11-04,ORL @ OKC,away,ORL,0.17590508160190046,0.3179611563682556,575.0,6.75,100,LOSS,-100.0,False,2024-11
2024-11-04,MEM @ BKN,away,MEM,0.057584260062091386,0.688524603843689,-192.0,1.5208333333333335,100,LOSS,-100.0,True,2024-11
2024-11-04,POR @ NOP,away,POR,0.1565390863115826,0.593047022819519,120.0,2.2,100,WIN,114.24000000000001,False,2024-11
2024-11-04,IND @ DAL,away,IND,0.3332537826439219,0.688524603843689,170.0,2.7,100,WIN,161.84000000000003,False,2024-11
2024-11-04,TOR @ DEN,away,TOR,0.06186685962373373,0.25,410.0,5.1,100,LOSS,-100.0,False,2024-11
2024-11-04,PHI @ PHX,home,PHX,0.18267517583667026,0.8962264060974121,-290.0,1.3448275862068966,100,WIN,32.827586206896555,True,2024-11
2024-11-04,CHA @ MIN,home,MIN,0.09656940904578215,0.8879310488700867,-470.0,1.2127659574468086,100,WIN,20.25531914893618,True,2024-11
2024-11-04,NYK @ HOU,away,NYK,0.18584234683544598,0.7183098793029785,-125.0,1.8,100,LOSS,-100.0,True,2024-11
2024-11-06,ORL @ IND,away,ORL,0.12105130709257705,0.3760848641395569,270.0,3.7,100,LOSS,-100.0,False,2024-11
2024-11-06,NYK @ ATL,home,ATL,0.1777438348259669,0.4682002663612366,230.0,3.3,100,WIN,218.95999999999995,False,2024-11
2024-11-06,GSW @ BOS,away,GSW,0.341984079613937,0.6462141275405884,215.0,3.15,100,WIN,204.67999999999998,False,2024-11
2024-11-06,SAS @ HOU,away,SAS,0.0762469386938519,0.3760848641395569,220.0,3.2,100,LOSS,-100.0,False,2024-11
2024-11-06,CHI @ DAL,away,CHI,0.30000000000000004,0.5,380.0,4.8,100,LOSS,-100.0,False,2024-11
2024-11-06,OKC @ DEN,home,DEN,0.1774741222837034,0.4724409580230713,225.0,3.25,100,WIN,214.2,False,2024-11
2024-11-06,MIA @ PHX,away,MIA,0.03421056435021963,0.3973063826560974,164.0,2.6399999999999997,100,LOSS,-100.0,False,2024-11
2024-11-06,PHI @ LAC,home,LAC,0.30453750194679374,0.8333333134651184,-125.0,1.8,100,WIN,76.16,True,2024-11
2024-11-06,TOR @ SAC,away,TOR,0.14133816397847432,0.31421446800231934,455.0,5.55,100,LOSS,-100.0,False,2024-11
2024-11-06,CLE @ NOP,away,CLE,0.10530443539780177,0.7906976938247681,-250.0,1.4,100,WIN,38.07999999999999,True,2024-11
2024-11-07,MIN @ CHI,home,CHI,0.08830855237310167,0.31147539615631104,330.0,4.3,100,LOSS,-100.0,False,2024-11
2024-11-07,UTA @ MIL,home,MIL,0.1081092855068112,0.8994709253311157,-470.0,1.2127659574468086,100,WIN,20.25531914893618,True,2024-11
2024-11-07,POR @ SAS,away,POR,0.24997109848276627,0.6462141275405884,142.0,2.42,100,LOSS,-100.0,False,2024-11
2024-11-08,IND @ CHA,away,IND,0.11699963758188059,0.688524603843689,-154.0,1.6493506493506493,100,LOSS,-100.0,True,2024-11
2024-11-08,BKN @ BOS,away,BKN,0.04319389062385037,0.18018019199371338,600.0,7.0,100,LOSS,-100.0,False,2024-11
2024-11-08,GSW @ CLE,away,GSW,0.09824302991625983,0.5048732757568359,136.0,2.3600000000000003,100,LOSS,-100.0,False,2024-11
2024-11-08,PHX @ DAL,home,DAL,0.07247402114389412,0.6239151358604431,-135.0,1.7407407407407407,100,LOSS,-100.0,True,2024-11
2024-11-08,NOP @ ORL,away,NOP,0.1466355081034285,0.30434781312942505,500.0,6.0,100,LOSS,-100.0,False,2024-11
2024-11-08,MIL @ NYK,away,MIL,0.20920281061965434,0.523809552192688,205.0,3.05,100,LOSS,-100.0,False,2024-11
2024-11-08,LAC @ SAC,away,LAC,0.1902665341838023,0.5048732757568359,205.0,3.05,100,WIN,195.15999999999997,False,2024-11
2024-11-08,WAS @ MEM,home,MEM,0.10758080510391443,0.8333333134651184,-310.0,1.3225806451612903,100,WIN,30.70967741935483,True,2024-11
2024-11-08,HOU @ OKC,away,HOU,0.24894229085388841,0.5048732757568359,275.0,3.75,100,LOSS,-100.0,False,2024-11
2024-11-08,PHI @ LAL,home,LAL,0.04779519466659299,0.7698744535446167,-305.0,1.3278688524590163,100,WIN,31.21311475409835,True,2024-11
2024-11-08,ATL @ DET,away,ATL,0.2498397187098561,0.5048732757568359,270.0,3.7,100,LOSS,-100.0,False,2024-11
2024-11-08,POR @ MIN,away,POR,0.3703106808608595,0.523809552192688,525.0,6.25,100,LOSS,-100.0,False,2024-11
2024-11-09,UTA @ SAS,home,SAS,0.580038804656759,0.8994709253311157,195.0,2.95,100,LOSS,-100.0,False,2024-11
2024-11-09,BKN @ CLE,home,CLE,0.04152700009747079,0.8994709253311157,-850.0,1.1176470588235294,100,WIN,11.200000000000003,True,2024-11
2024-11-09,TOR @ LAC,home,LAC,0.2208567415730337,0.90625,-250.0,1.4,100,WIN,38.07999999999999,True,2024-11
2024-11-10,CHA @ PHI,home,PHI,0.08651412944758963,0.6857855319976807,-175.0,1.5714285714285714,100,WIN,54.39999999999999,True,2024-11
2024-11-10,MIA @ MIN,away,MIA,0.045387524096422494,0.3760848641395569,185.0,2.85,100,WIN,176.12,False,2024-11
2024-11-10,NYK @ IND,away,NYK,0.44078974473754257,0.5317997336387634,950.0,10.5,100,LOSS,-100.0,False,2024-11
2024-11-10,SAC @ PHX,home,PHX,0.0639788639103619,0.5596491098403931,-108.0,1.925925925925926,100,LOSS,-100.0,True,2024-11
2024-11-10,DAL @ DEN,home,DEN,0.3447852913808631,0.8962264060974121,-135.0,1.7407407407407407,100,WIN,70.51851851851852,True,2024-11
2024-11-10,MEM @ POR,away,MEM,0.17116047812741886,0.688524603843689,-118.0,1.847457627118644,100,WIN,80.6779661016949,True,2024-11
2024-11-10,TOR @ LAL,away,TOR,0.12982801599198934,0.3179611563682556,410.0,5.1,100,LOSS,-100.0,False,2024-11
2024-11-10,GSW @ OKC,away,GSW,0.3077256065252599,0.593047022819519,230.0,3.3,100,WIN,218.95999999999995,False,2024-11
2024-11-10,WAS @ ORL,home,ORL,0.05718323035711237,0.8994709253311157,-810.0,1.123456790123457,100,WIN,11.753086419753096,True,2024-11
2024-11-11,WAS @ HOU,home,HOU,0.0678210936812842,0.8994709253311157,-650.0,1.1538461538461537,100,WIN,14.646153846153835,True,2024-11
2024-11-11,LAC @ OKC,away,LAC,0.23196180819305845,0.5317997336387634,220.0,3.2,100,LOSS,-100.0,False,2024-11
2024-11-11,CLE @ CHI,home,CHI,0.05554441125336351,0.31147539615631104,275.0,3.75,100,LOSS,-100.0,False,2024-11
2024-11-11,SAC @ SAS,home,SAS,0.16846237736227043,0.6170212626457214,114.0,2.1399999999999997,100,WIN,108.52799999999996,False,2024-11
2024-11-11,BKN @ NOP,home,NOP,0.20377797406652698,0.6820388436317444,100.0,2.0,100,LOSS,-100.0,False,2024-11
2024-11-12,ATL @ BOS,away,ATL,0.2786623148594872,0.3973063826560974,700.0,8.0,100,WIN,666.4,False,2024-11
2024-11-12,CHA @ ORL,home,ORL,0.03916340967169685,0.7698744535446167,-345.0,1.289855072463768,100,WIN,27.594202898550716,True,2024-11
2024-11-12,MIA @ DET,away,MIA,0.08431811253881011,0.44035089015960693,165.0,2.65,100,LOSS,-100.0,False,2024-11
2024-11-12,DAL @ GSW,home,GSW,0.3274112897706519,0.8994709253311157,-148.0,1.6756756756756757,100,WIN,64.32432432432432,True,2024-11
2024-11-12,PHX @ UTA,home,UTA,0.28756326005190497,0.6239151358604431,185.0,2.85,100,LOSS,-100.0,False,2024-11
2024-11-12,TOR @ MIL,home,MIL,0.12202894435365252,0.8879310488700867,-395.0,1.2531645569620253,100,WIN,24.10126582278481,True,2024-11
2024-11-13,MEM @ LAL,away,MEM,0.3719666359017924,0.6462141275405884,250.0,3.5,100,LOSS,-100.0,False,2024-11
2024-11-13,MIN @ POR,home,POR,0.11147539615631105,0.31147539615631104,380.0,4.8,100,WIN,361.76,False,2024-11
2024-11-13,IND @ ORL,away,IND,0.17847503373819162,0.75,-154.0,1.6493506493506493,100,LOSS,-100.0,True,2024-11
2024-11-13,BOS @ BKN,home,BKN,0.20695297718048097,0.40695297718048096,380.0,4.8,100,LOSS,-100.0,False,2024-11
2024-11-13,CHI @ NYK,away,CHI,0.2508125677139762,0.5,285.0,3.85,100,WIN,271.32,False,2024-11
2024-11-13,CLE @ PHI,home,PHI,0.13859909213246602,0.31147539615631104,455.0,5.55,100,LOSS,-100.0,False,2024-11
2024-11-13,LAC @ HOU,away,LAC,0.3332537826439219,0.688524603843689,170.0,2.7,100,LOSS,-100.0,False,2024-11
2024-11-13,DET @ MIL,away,DET,0.14538405442023905,0.44035089015960693,225.0,3.25,100,LOSS,-100.0,False,2024-11
2024-11-13,WAS @ SAS,home,SAS,0.2180936995153473,1.0,-440.0,1.2272727272727273,100,WIN,21.636363636363637,True,2024-11
2024-11-13,PHX @ SAC,away,PHX,0.11695647780268997,0.3760848641395569,270.0,3.7,100,LOSS,-100.0,False,2024-11
2024-11-14,DAL @ UTA,home,UTA,0.47641926946731417,0.7192307710647583,295.0,3.95,100,WIN,280.84,False,2024-11
2024-11-15,CHI @ CLE,away,CHI,0.24035089015960695,0.44035089015960693,380.0,4.8,100,LOSS,-100.0,False,2024-11
2024-11-15,DET @ TOR,away,DET,0.06665397230126102,0.6462141275405884,-160.0,1.625,100,WIN,59.5,True,2024-11
2024-11-15,PHI @ ORL,home,ORL,0.1804950154464383,0.7698744535446167,-166.0,1.6024096385542168,100,WIN,57.34939759036144,True,2024-11
2024-11-15,LAC @ HOU,away,LAC,0.3254287855378112,0.688524603843689,164.0,2.6399999999999997,100,LOSS,-100.0,False,2024-11
2024-11-15,MIN @ SAC,away,MIN,0.06696043755779935,0.593047022819519,-122.0,1.819672131147541,100,WIN,78.0327868852459,True,2024-11
2024-11-15,DEN @ NOP,away,DEN,0.1034705887731927,0.6462141275405884,-130.0,1.7692307692307692,100,LOSS,-100.0,True,2024-11
2024-11-15,PHX @ OKC,home,OKC,0.04491689836634849,0.7698744535446167,-305.0,1.3278688524590163,100,WIN,31.21311475409835,True,2024-11
2024-11-15,MEM @ GSW,away,MEM,0.22284379729878606,0.5048732757568359,240.0,3.4,100,LOSS,-100.0,False,2024-11
2024-11-15,LAL @ SAS,home,SAS,0.15958360987188347,0.6081424951553345,114.0,2.1399999999999997,100,LOSS,-100.0,False,2024-11
2024-11-16,LAL @ NOP,home,NOP,0.34966764422164714,0.6239151358604431,250.0,3.5,100,LOSS,-100.0,False,2024-11
2024-11-16,SAS @ DAL,away,SAS,0.23402878937320173,0.3760848641395569,575.0,6.75,100,LOSS,-100.0,False,2024-11
2024-11-16,UTA @ SAC,home,SAC,0.19443776107048372,0.8994709253311157,-278.0,1.3597122302158273,100,WIN,34.244604316546756,True,2024-11
2024-11-17,DEN @ MEM,away,DEN,0.444843211899633,0.5317997336387634,1000.0,11.0,100,LOSS,-100.0,False,2024-11
2024-11-17,MIA @ IND,away,MIA,0.333135259661445,0.3973063826560974,1400.0,15.0,100,LOSS,-100.0,False,2024-11
2024-11-17,DET @ WAS,home,WAS,0.2668293805226036,0.353785902261734,1000.0,11.0,100,LOSS,-100.0,False,2024-11
2024-11-17,ATL @ POR,home,POR,0.17099792100070568,0.40695297718048096,300.0,4.0,100,WIN,285.59999999999997,False,2024-11
2024-11-17,BKN @ NYK,away,BKN,0.05908248194728988,0.2807692289352417,325.0,4.25,100,LOSS,-100.0,False,2024-11
2024-11-17,HOU @ CHI,home,CHI,0.15714285714285714,0.5,175.0,2.75,100,LOSS,-100.0,False,2024-11
2024-11-17,UTA @ LAC,home,LAC,0.09656940904578215,0.8879310488700867,-470.0,1.2127659574468086,100,WIN,20.25531914893618,True,2024-11
2024-11-17,DAL @ OKC,home,OKC,0.19069222438684685,0.8962264060974121,-298.0,1.3355704697986577,100,LOSS,-100.0,True,2024-11
2024-11-18,IND @ TOR,away,IND,0.05284437338116443,0.6462141275405884,-162.0,1.617283950617284,100,LOSS,-100.0,True,2024-11
2024-11-18,PHI @ MIA,home,MIA,0.3327343426053486,0.8962264060974121,-142.0,1.704225352112676,100,WIN,67.04225352112675,True,2024-11
2024-11-18,WAS @ NYK,home,NYK,0.11999999999999988,1.0,-1100.0,1.0909090909090908,100,WIN,8.654545454545447,True,2024-11
2024-11-18,CHI @ DET,home,DET,0.05758069740252547,0.6081424951553345,-140.0,1.7142857142857144,100,LOSS,-100.0,True,2024-11
2024-11-18,ORL @ PHX,home,PHX,0.25485547964204064,0.6239151358604431,160.0,2.6,100,LOSS,-100.0,False,2024-11
2024-11-18,GSW @ LAC,home,LAC,0.13985587324107462,0.4951266944408417,170.0,2.7,100,WIN,161.84000000000003,False,2024-11
2024-11-19,CLE @ BOS,away,CLE,0.24647831734450426,0.5317997336387634,230.0,3.3,100,LOSS,-100.0,False,2024-11
2024-11-19,CHA @ BKN,home,BKN,0.3821067996148456,0.8994709253311157,-118.0,1.847457627118644,100,WIN,80.6779661016949,True,2024-11
2024-11-19,DEN @ MEM,away,DEN,0.1902665341838023,0.5048732757568359,205.0,3.05,100,WIN,195.15999999999997,False,2024-11
2024-11-19,NOP @ DAL,away,NOP,0.03875970979069554,0.1666666865348816,650.0,7.5,100,LOSS,-100.0,False,2024-11
2024-11-19,OKC @ SAS,home,SAS,0.1495617793781592,0.353785902261734,370.0,4.7,100,WIN,352.24,False,2024-11
2024-11-19,UTA @ LAL,home,LAL,0.0655960234893761,0.8879310488700867,-600.0,1.1666666666666667,100,WIN,15.866666666666674,True,2024-11
2024-11-20,PHI @ MEM,home,MEM,0.3416973229259319,0.7192307710647583,154.0,2.54,100,WIN,146.608,False,2024-11
2024-11-20,CHI @ MIL,away,CHI,0.19753938856216283,0.44035089015960693,295.0,3.95,100,LOSS,-100.0,False,2024-11
2024-11-20,IND @ HOU,away,IND,0.3575316249068785,0.688524603843689,190.0,2.9,100,LOSS,-100.0,False,2024-11
2024-11-20,ORL @ LAC,home,LAC,0.1680128851681582,0.5850202441215515,130.0,2.3,100,WIN,123.75999999999996,False,2024-11
2024-11-20,ATL @ GSW,away,ATL,0.1844199052566594,0.44035089015960693,275.0,3.75,100,LOSS,-100.0,False,2024-11
2024-11-20,POR @ OKC,away,POR,0.38974365887240825,0.5317997336387634,575.0,6.75,100,LOSS,-100.0,False,2024-11
2024-11-20,NYK @ PHX,away,NYK,0.043795425043456016,0.688524603843689,-205.0,1.4878048780487805,100,WIN,46.4390243902439,True,2024-11
2024-11-21,DET @ CHA,away,DET,0.16457198908132747,0.593047022819519,120.0,2.2,100,LOSS,-100.0,False,2024-11
2024-11-21,UTA @ SAS,home,SAS,0.24776017244582282,0.8198198080062866,-148.0,1.6756756756756757,100,WIN,64.32432432432432,True,2024-11
2024-11-21,ORL @ LAL,away,ORL,0.03356009033516222,0.3760848641395569,180.0,2.8,100,WIN,171.35999999999996,False,2024-11
2024-11-22,ATL @ CHI,home,CHI,0.07701323555666328,0.5596491098403931,-102.0,1.9803921568627452,100,WIN,93.33333333333334,True,2024-11
2024-11-22,BKN @ PHI,home,PHI,0.08276744108165335,0.6820388436317444,-175.0,1.5714285714285714,100,WIN,54.39999999999999,True,2024-11
2024-11-22,IND @ MIL,away,IND,0.18927495983436876,0.5317997336387634,180.0,2.8,100,LOSS,-100.0,False,2024-11
2024-11-22,BOS @ WAS,home,WAS,0.11014203334453215,0.28169015049934387,450.0,5.5,100,LOSS,-100.0,False,2024-11
2024-11-22,POR @ HOU,away,POR,0.34487327575683596,0.5048732757568359,500.0,6.0,100,LOSS,-100.0,False,2024-11
2024-11-22,DAL @ DEN,home,DEN,0.23996355930569446,0.8333333134651184,-162.0,1.617283950617284,100,LOSS,-100.0,True,2024-11
2024-11-22,SAC @ LAC,home,LAC,0.07195723730341447,0.4682002663612366,142.0,2.42,100,WIN,135.184,False,2024-11
