date,game,bet_side,edge,win_prob,stake,result,pnl,month
2024-10-26,MIA @ CHA,cover,0.059649109840393066,0.5596491098403931,100,LOSS,-100.0,2024-10
2024-10-26,CLE @ WAS,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-10
2024-10-26,OKC @ CHI,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-10
2024-10-26,ORL @ MEM,cover,0.10269361734390259,0.6026936173439026,100,WIN,86.63199999999999,2024-10
2024-10-26,TOR @ MIN,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-10
2024-10-26,DAL @ PHX,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-10
2024-10-26,SAC @ LAL,cover,0.08502024412155151,0.5850202441215515,100,WIN,86.63199999999999,2024-10
2024-10-26,HOU @ SAS,cover,0.08502024412155151,0.5850202441215515,100,WIN,86.63199999999999,2024-10
2024-10-27,PHI @ IND,cover,0.38793104887008667,0.8879310488700867,100,LOSS,-100.0,2024-10
2024-10-27,MIL @ BKN,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-10
2024-10-27,NOP @ POR,cover,0.18578553199768066,0.6857855319976807,100,WIN,86.63199999999999,2024-10
2024-10-27,ATL @ OKC,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-10
2024-10-27,LAC @ GSW,not_cover,0.06521737575531006,0.5652173757553101,100,WIN,86.63199999999999,2024-10
2024-10-28,DEN @ TOR,not_cover,0.29069769382476807,0.7906976938247681,100,WIN,86.63199999999999,2024-10
2024-10-28,IND @ ORL,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-10
2024-10-28,MIL @ BOS,cover,0.10269361734390259,0.6026936173439026,100,WIN,86.63199999999999,2024-10
2024-10-28,CLE @ NYK,not_cover,0.03179973363876343,0.5317997336387634,100,WIN,86.63199999999999,2024-10
2024-10-28,LAL @ PHX,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-10
2024-10-28,HOU @ SAS,cover,0.08502024412155151,0.5850202441215515,100,LOSS,-100.0,2024-10
2024-10-28,UTA @ DAL,cover,0.3478260636329651,0.8478260636329651,100,WIN,86.63199999999999,2024-10
2024-10-28,POR @ SAC,cover,0.08502024412155151,0.5850202441215515,100,WIN,86.63199999999999,2024-10
2024-10-28,WAS @ ATL,cover,0.2698744535446167,0.7698744535446167,100,LOSS,-100.0,2024-10
2024-10-29,DAL @ MIN,cover,0.3994709253311157,0.8994709253311157,100,LOSS,-100.0,2024-10
2024-10-29,DEN @ BKN,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-10
2024-10-29,NOP @ GSW,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-10
2024-10-30,LAL @ CLE,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-10
2024-10-30,TOR @ CHA,cover,0.18578553199768066,0.6857855319976807,100,WIN,86.63199999999999,2024-10
2024-10-30,DET @ PHI,not_cover,0.03179973363876343,0.5317997336387634,100,WIN,86.63199999999999,2024-10
2024-10-30,BKN @ MEM,cover,0.25,0.75,100,LOSS,-100.0,2024-10
2024-10-30,BOS @ IND,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-10
2024-10-30,ORL @ CHI,cover,0.08502024412155151,0.5850202441215515,100,WIN,86.63199999999999,2024-10
2024-10-30,NOP @ GSW,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-10
2024-10-30,POR @ LAC,not_cover,0.03179973363876343,0.5317997336387634,100,WIN,86.63199999999999,2024-10
2024-10-30,SAS @ OKC,cover,0.1587926745414734,0.6587926745414734,100,WIN,86.63199999999999,2024-10
2024-10-30,NYK @ MIA,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-10
2024-10-31,SAS @ UTA,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-10
2024-10-31,PHX @ LAC,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-10
2024-10-31,MIL @ MEM,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-10
2024-11-01,ORL @ CLE,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-01,NYK @ DET,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-01,BOS @ CHA,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-01,OKC @ POR,not_cover,0.25,0.75,100,WIN,86.63199999999999,2024-11
2024-11-01,DEN @ MIN,not_cover,0.09304702281951904,0.593047022819519,100,LOSS,-100.0,2024-11
2024-11-01,LAL @ TOR,cover,0.10814249515533447,0.6081424951553345,100,LOSS,-100.0,2024-11
2024-11-01,IND @ NOP,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-01,CHI @ BKN,cover,0.10269361734390259,0.6026936173439026,100,WIN,86.63199999999999,2024-11
2024-11-02,CLE @ MIL,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-11
2024-11-02,BOS @ CHA,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-02,GSW @ HOU,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-02,MEM @ PHI,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-11
2024-11-02,MIN @ SAS,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-02,WAS @ MIA,cover,0.41382765769958496,0.913827657699585,100,WIN,86.63199999999999,2024-11
2024-11-02,OKC @ LAC,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-02,UTA @ DEN,cover,0.5,1.0,100,WIN,86.63199999999999,2024-11
2024-11-03,ORL @ DAL,cover,0.10814249515533447,0.6081424951553345,100,WIN,86.63199999999999,2024-11
2024-11-04,SAC @ MIA,cover,0.10269361734390259,0.6026936173439026,100,LOSS,-100.0,2024-11
2024-11-04,GSW @ WAS,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-04,LAL @ DET,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-04,BOS @ ATL,not_cover,0.03179973363876343,0.5317997336387634,100,WIN,86.63199999999999,2024-11
2024-11-04,UTA @ CHI,cover,0.3962264060974121,0.8962264060974121,100,LOSS,-100.0,2024-11
2024-11-04,ORL @ OKC,cover,0.18203884363174438,0.6820388436317444,100,WIN,86.63199999999999,2024-11
2024-11-04,MEM @ BKN,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-04,SAS @ LAC,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-04,POR @ NOP,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-04,IND @ DAL,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-04,TOR @ DEN,cover,0.25,0.75,100,WIN,86.63199999999999,2024-11
2024-11-04,PHI @ PHX,cover,0.3962264060974121,0.8962264060974121,100,WIN,86.63199999999999,2024-11
2024-11-04,CHA @ MIN,cover,0.38793104887008667,0.8879310488700867,100,WIN,86.63199999999999,2024-11
2024-11-04,NYK @ HOU,not_cover,0.21830987930297852,0.7183098793029785,100,LOSS,-100.0,2024-11
2024-11-06,LAL @ MEM,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-06,DET @ CHA,not_cover,0.09304702281951904,0.593047022819519,100,LOSS,-100.0,2024-11
2024-11-06,ORL @ IND,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-06,NYK @ ATL,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-06,GSW @ BOS,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-11
2024-11-06,SAS @ HOU,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-06,MIA @ PHX,cover,0.10269361734390259,0.6026936173439026,100,WIN,86.63199999999999,2024-11
2024-11-06,PHI @ LAC,cover,0.3333333134651184,0.8333333134651184,100,WIN,86.63199999999999,2024-11
2024-11-06,TOR @ SAC,cover,0.18578553199768066,0.6857855319976807,100,WIN,86.63199999999999,2024-11
2024-11-06,CLE @ NOP,not_cover,0.29069769382476807,0.7906976938247681,100,WIN,86.63199999999999,2024-11
2024-11-07,MIN @ CHI,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-07,UTA @ MIL,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-07,POR @ SAS,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-11
2024-11-08,IND @ CHA,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-08,BKN @ BOS,cover,0.3198198080062866,0.8198198080062866,100,WIN,86.63199999999999,2024-11
2024-11-08,PHX @ DAL,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-08,NOP @ ORL,cover,0.19565218687057495,0.695652186870575,100,WIN,86.63199999999999,2024-11
2024-11-08,WAS @ MEM,cover,0.3333333134651184,0.8333333134651184,100,WIN,86.63199999999999,2024-11
2024-11-08,PHI @ LAL,cover,0.2698744535446167,0.7698744535446167,100,WIN,86.63199999999999,2024-11
2024-11-08,MIA @ DEN,cover,0.10814249515533447,0.6081424951553345,100,WIN,86.63199999999999,2024-11
2024-11-09,UTA @ SAS,cover,0.3994709253311157,0.8994709253311157,100,LOSS,-100.0,2024-11
2024-11-09,CHI @ ATL,cover,0.059649109840393066,0.5596491098403931,100,LOSS,-100.0,2024-11
2024-11-09,BKN @ CLE,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-09,TOR @ LAC,cover,0.40625,0.90625,100,WIN,86.63199999999999,2024-11
2024-11-10,CHA @ PHI,cover,0.18578553199768066,0.6857855319976807,100,WIN,86.63199999999999,2024-11
2024-11-10,MIA @ MIN,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-10,BOS @ MIL,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-10,NYK @ IND,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-10,SAC @ PHX,cover,0.059649109840393066,0.5596491098403931,100,LOSS,-100.0,2024-11
2024-11-10,DAL @ DEN,cover,0.3962264060974121,0.8962264060974121,100,WIN,86.63199999999999,2024-11
2024-11-10,MEM @ POR,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-10,TOR @ LAL,cover,0.18203884363174438,0.6820388436317444,100,WIN,86.63199999999999,2024-11
2024-11-10,GSW @ OKC,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-10,WAS @ ORL,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-11,WAS @ HOU,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-11,LAC @ OKC,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-11,CLE @ CHI,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-11,SAC @ SAS,cover,0.11702126264572144,0.6170212626457214,100,WIN,86.63199999999999,2024-11
2024-11-11,BKN @ NOP,cover,0.18203884363174438,0.6820388436317444,100,LOSS,-100.0,2024-11
2024-11-12,NYK @ PHI,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-12,ATL @ BOS,cover,0.10269361734390259,0.6026936173439026,100,LOSS,-100.0,2024-11
2024-11-12,CHA @ ORL,cover,0.2698744535446167,0.7698744535446167,100,WIN,86.63199999999999,2024-11
2024-11-12,MIA @ DET,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-12,DAL @ GSW,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-12,PHX @ UTA,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-12,MIN @ POR,not_cover,0.29069769382476807,0.7906976938247681,100,LOSS,-100.0,2024-11
2024-11-12,TOR @ MIL,cover,0.38793104887008667,0.8879310488700867,100,WIN,86.63199999999999,2024-11
2024-11-13,MEM @ LAL,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-11
2024-11-13,MIN @ POR,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-13,IND @ ORL,not_cover,0.25,0.75,100,LOSS,-100.0,2024-11
2024-11-13,BOS @ BKN,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-13,CLE @ PHI,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-13,NOP @ OKC,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-13,LAC @ HOU,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-13,DET @ MIL,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-13,WAS @ SAS,cover,0.5,1.0,100,WIN,86.63199999999999,2024-11
2024-11-13,PHX @ SAC,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-14,DAL @ UTA,cover,0.2192307710647583,0.7192307710647583,100,WIN,86.63199999999999,2024-11
2024-11-15,MIA @ IND,cover,0.10814249515533447,0.6081424951553345,100,LOSS,-100.0,2024-11
2024-11-15,CHI @ CLE,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-15,DET @ TOR,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-11
2024-11-15,WAS @ ATL,cover,0.2698744535446167,0.7698744535446167,100,WIN,86.63199999999999,2024-11
2024-11-15,BKN @ NYK,cover,0.25,0.75,100,WIN,86.63199999999999,2024-11
2024-11-15,PHI @ ORL,cover,0.2698744535446167,0.7698744535446167,100,WIN,86.63199999999999,2024-11
2024-11-15,LAC @ HOU,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-15,MIN @ SAC,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-15,DEN @ NOP,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-11
2024-11-15,PHX @ OKC,cover,0.2698744535446167,0.7698744535446167,100,WIN,86.63199999999999,2024-11
2024-11-15,LAL @ SAS,cover,0.10814249515533447,0.6081424951553345,100,LOSS,-100.0,2024-11
2024-11-16,MIL @ CHA,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-16,TOR @ BOS,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-16,LAL @ NOP,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-16,SAS @ DAL,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-16,UTA @ SAC,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-17,DEN @ MEM,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-17,MIA @ IND,cover,0.10269361734390259,0.6026936173439026,100,WIN,86.63199999999999,2024-11
2024-11-17,CHA @ CLE,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-17,DET @ WAS,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-11
2024-11-17,PHX @ MIN,cover,0.18203884363174438,0.6820388436317444,100,WIN,86.63199999999999,2024-11
2024-11-17,ATL @ POR,not_cover,0.09304702281951904,0.593047022819519,100,LOSS,-100.0,2024-11
2024-11-17,BKN @ NYK,cover,0.2192307710647583,0.7192307710647583,100,WIN,86.63199999999999,2024-11
2024-11-17,UTA @ LAC,cover,0.38793104887008667,0.8879310488700867,100,WIN,86.63199999999999,2024-11
2024-11-17,DAL @ OKC,cover,0.3962264060974121,0.8962264060974121,100,LOSS,-100.0,2024-11
2024-11-18,IND @ TOR,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-11
2024-11-18,PHI @ MIA,cover,0.3962264060974121,0.8962264060974121,100,WIN,86.63199999999999,2024-11
2024-11-18,WAS @ NYK,cover,0.5,1.0,100,WIN,86.63199999999999,2024-11
2024-11-18,CHI @ DET,cover,0.10814249515533447,0.6081424951553345,100,LOSS,-100.0,2024-11
2024-11-18,HOU @ MIL,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-18,ORL @ PHX,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-18,ATL @ SAC,cover,0.10814249515533447,0.6081424951553345,100,LOSS,-100.0,2024-11
2024-11-19,CLE @ BOS,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-19,CHA @ BKN,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-19,NOP @ DAL,cover,0.3333333134651184,0.8333333134651184,100,WIN,86.63199999999999,2024-11
2024-11-19,OKC @ SAS,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-11
2024-11-19,UTA @ LAL,cover,0.38793104887008667,0.8879310488700867,100,WIN,86.63199999999999,2024-11
2024-11-20,PHI @ MEM,cover,0.2192307710647583,0.7192307710647583,100,WIN,86.63199999999999,2024-11
2024-11-20,NOP @ CLE,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-20,CHI @ MIL,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-20,IND @ HOU,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-20,ORL @ LAC,cover,0.08502024412155151,0.5850202441215515,100,WIN,86.63199999999999,2024-11
2024-11-20,ATL @ GSW,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-20,POR @ OKC,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-20,NYK @ PHX,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-21,DET @ CHA,not_cover,0.09304702281951904,0.593047022819519,100,LOSS,-100.0,2024-11
2024-11-21,MIN @ TOR,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-21,UTA @ SAS,cover,0.3198198080062866,0.8198198080062866,100,WIN,86.63199999999999,2024-11
2024-11-21,ORL @ LAL,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-22,ATL @ CHI,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-22,BKN @ PHI,cover,0.18203884363174438,0.6820388436317444,100,WIN,86.63199999999999,2024-11
2024-11-22,IND @ MIL,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-22,BOS @ WAS,not_cover,0.21830987930297852,0.7183098793029785,100,WIN,86.63199999999999,2024-11
2024-11-22,DAL @ DEN,cover,0.3333333134651184,0.8333333134651184,100,LOSS,-100.0,2024-11
2024-11-22,SAC @ LAC,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-23,NYK @ UTA,not_cover,0.09304702281951904,0.593047022819519,100,LOSS,-100.0,2024-11
2024-11-23,MEM @ CHI,not_cover,0.03179973363876343,0.5317997336387634,100,WIN,86.63199999999999,2024-11
2024-11-23,POR @ HOU,cover,0.059649109840393066,0.5596491098403931,100,LOSS,-100.0,2024-11
2024-11-23,CHA @ MIL,cover,0.38793104887008667,0.8879310488700867,100,WIN,86.63199999999999,2024-11
2024-11-23,GSW @ SAS,cover,0.030927836894989014,0.530927836894989,100,WIN,86.63199999999999,2024-11
2024-11-23,DEN @ LAL,not_cover,0.03179973363876343,0.5317997336387634,100,WIN,86.63199999999999,2024-11
2024-11-24,WAS @ IND,cover,0.3994709253311157,0.8994709253311157,100,WIN,86.63199999999999,2024-11
2024-11-24,MIN @ BOS,not_cover,0.03179973363876343,0.5317997336387634,100,LOSS,-100.0,2024-11
2024-11-24,DAL @ MIA,cover,0.3333333134651184,0.8333333134651184,100,WIN,86.63199999999999,2024-11
2024-11-24,LAC @ PHI,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-11
2024-11-24,BKN @ SAC,cover,0.2192307710647583,0.7192307710647583,100,LOSS,-100.0,2024-11
2024-11-24,TOR @ CLE,cover,0.18203884363174438,0.6820388436317444,100,WIN,86.63199999999999,2024-11
2024-11-25,ORL @ CHA,cover,0.059649109840393066,0.5596491098403931,100,LOSS,-100.0,2024-11
2024-11-25,TOR @ DET,cover,0.3198198080062866,0.8198198080062866,100,WIN,86.63199999999999,2024-11
2024-11-25,NOP @ IND,cover,0.3478260636329651,0.8478260636329651,100,WIN,86.63199999999999,2024-11
2024-11-25,DAL @ ATL,cover,0.2192307710647583,0.7192307710647583,100,LOSS,-100.0,2024-11
2024-11-25,POR @ MEM,cover,0.059649109840393066,0.5596491098403931,100,WIN,86.63199999999999,2024-11
2024-11-25,NYK @ DEN,cover,0.10269361734390259,0.6026936173439026,100,LOSS,-100.0,2024-11
2024-11-25,BKN @ GSW,cover,0.18578553199768066,0.6857855319976807,100,LOSS,-100.0,2024-11
2024-11-25,OKC @ SAC,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-26,HOU @ MIN,cover,0.08502024412155151,0.5850202441215515,100,LOSS,-100.0,2024-11
2024-11-26,MIL @ MIA,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-26,LAL @ PHX,cover,0.12391513586044312,0.6239151358604431,100,WIN,86.63199999999999,2024-11
2024-11-26,SAS @ UTA,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-26,CHI @ WAS,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-27,LAC @ WAS,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-27,MIA @ CHA,cover,0.10269361734390259,0.6026936173439026,100,LOSS,-100.0,2024-11
2024-11-27,ATL @ CLE,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-27,NYK @ DAL,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-27,HOU @ PHI,cover,0.059649109840393066,0.5596491098403931,100,LOSS,-100.0,2024-11
2024-11-27,POR @ IND,cover,0.08502024412155151,0.5850202441215515,100,WIN,86.63199999999999,2024-11
2024-11-27,BKN @ PHX,cover,0.18578553199768066,0.6857855319976807,100,LOSS,-100.0,2024-11
2024-11-27,TOR @ NOP,cover,0.18203884363174438,0.6820388436317444,100,LOSS,-100.0,2024-11
2024-11-27,LAL @ SAS,cover,0.12391513586044312,0.6239151358604431,100,LOSS,-100.0,2024-11
2024-11-27,SAC @ MIN,cover,0.10269361734390259,0.6026936173439026,100,LOSS,-100.0,2024-11
2024-11-29,LAC @ MIN,not_cover,0.14621412754058838,0.6462141275405884,100,LOSS,-100.0,2024-11
2024-11-29,NYK @ CHA,not_cover,0.18852460384368896,0.688524603843689,100,WIN,86.63199999999999,2024-11
2024-11-29,CLE @ ATL,not_cover,0.18852460384368896,0.688524603843689,100,LOSS,-100.0,2024-11
2024-11-29,ORL @ BKN,cover,0.10814249515533447,0.6081424951553345,100,LOSS,-100.0,2024-11
2024-11-29,NOP @ MEM,cover,0.38793104887008667,0.8879310488700867,100,WIN,86.63199999999999,2024-11
2024-11-29,BOS @ CHI,not_cover,0.14621412754058838,0.6462141275405884,100,WIN,86.63199999999999,2024-11
2024-11-29,TOR @ MIA,cover,0.18203884363174438,0.6820388436317444,100,WIN,86.63199999999999,2024-11
2024-11-29,OKC @ LAL,not_cover,0.09304702281951904,0.593047022819519,100,WIN,86.63199999999999,2024-11
2024-11-29,SAC @ POR,not_cover,0.09304702281951904,0.593047022819519,100,LOSS,-100.0,2024-11
2024-11-29,DET @ IND,cover,0.08502024412155151,0.5850202441215515,100,LOSS,-100.0,2024-11
2024-11-30,PHI @ DET,cover,0.3962264060974121,0.8962264060974121,100,LOSS,-100.0,2024-11
2024-11-30,DAL @ UTA,cover,0.2698744535446167,0.7698744535446167,100,LOSS,-100.0,2024-11
